Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
V350082740_L01_01-01_1	47.194900000000004	31.622899999999998	35.6439	31.306800000000003	40.7023	28.7537	33.52	28.7742	35.2291	35.4738	30.293599999999998	31.7426	34.5968	36.2936	32.514900000000004	43.222	38.9197	33.6402	40.0726	48.620200000000004	40.3082	35.5267	45.779399999999995	33.4102	40.6599	39.483000000000004	42.322700000000005	42.6755	35.437999999999995	36.9808	36.1859	44.305099999999996	32.6777	44.7293	43.2799	37.649300000000004	35.7863	41.7173	35.823899999999995	42.3915	43.0863	35.2151	39.8367	34.765	40.8988	43.816300000000005	38.8404	36.8533	40.3962	43.4559	35.4621	43.0707	38.857	41.836400000000005	36.1797	33.3316	34.0013	35.243	43.4474	34.0003	34.2125	33.0843	34.0393	41.7958	35.0229	42.647400000000005	31.595699999999997	35.0344	44.3562	39.6688	36.6284	39.1725	33.3015	32.4279	39.4747	41.9954	47.053200000000004	36.4836	41.7156	40.7089	40.4375	39.710699999999996	43.9527	48.504799999999996	43.379400000000004	37.4352	39.18	39.4586	43.3344	33.4539	32.762299999999996	37.8363	40.0071	31.9104	36.991800000000005	40.3967	30.994	33.663	32.1261	36.676199999999994
V350082740_L01_02-02_1	44.4485	36.8605	37.4155	30.848100000000002	47.110800000000005	24.8726	31.9992	30.585600000000003	33.382600000000004	38.2095	30.1633	33.7721	37.019800000000004	40.7983	33.3512	44.9026	34.0523	35.4555	44.5447	53.072399999999995	45.6571	36.3603	49.6019	29.2294	40.7884	42.5526	48.6834	42.9296	41.9664	43.310900000000004	36.6856	43.8872	35.8733	45.7822	44.1615	40.7884	33.836	45.9018	42.5243	50.516000000000005	45.722	40.3399	35.922399999999996	39.1825	39.638	46.486	38.2855	40.4587	40.6593	42.8857	36.2989	48.1919	40.8711	43.9035	37.1072	38.6349	30.4269	40.1455	43.8137	35.984100000000005	33.766600000000004	30.208800000000004	38.7603	44.0069	35.127900000000004	46.4267	32.4047	30.763299999999997	43.4135	43.575900000000004	40.0344	37.9836	31.438100000000002	34.1095	45.342	44.847	46.2409	36.341499999999996	39.4595	42.7301	49.0221	38.8081	44.9921	47.0321	49.6324	36.3728	37.148199999999996	37.098	46.85	31.0475	35.9478	37.1222	39.9089	31.425399999999996	37.1299	37.3444	33.537499999999994	38.9661	39.7134	41.1131
V350082740_L01_03-03_1	73.0719	38.5294	65.0027	19.1633	38.774300000000004	65.9376	56.74979999999999	60.765100000000004	66.2162	37.083	59.5032	28.5248	57.600300000000004	31.392599999999998	37.136	73.8807	63.490100000000005	55.0809	56.1176	65.73830000000001	64.3459	30.2635	55.252599999999994	49.2485	47.599599999999995	29.119699999999998	65.093	49.6124	53.678599999999996	54.3481	59.080799999999996	69.242	64.2958	52.4804	65.08500000000001	47.947	68.0906	70.6168	63.545399999999994	60.6848	22.297	61.5806	72.0432	64.8351	39.835300000000004	53.6446	69.0038	62.2294	65.2138	68.5796	65.0362	79.3606	72.4425	67.2419	39.3684	43.6222	75.3622	73.74770000000001	60.435399999999994	68.0104	59.2546	28.553099999999997	77.3669	46.0691	41.200199999999995	66.47420000000001	69.9666	47.0985	74.84049999999999	70.3834	70.9265	48.4678	45.764700000000005	67.0717	76.7529	62.90989999999999	69.6573	66.4052	73.8749	43.845099999999995	68.999	52.1139	72.2979	66.9744	67.3022	46.604600000000005	76.0827	37.7189	36.9355	44.008399999999995	66.2438	62.1845	47.7179	78.4156	46.7553	65.09270000000001	75.1352	27.849800000000002	53.535	41.9064
V350082740_L01_04-04_1	52.6597	29.9742	33.2945	33.8249	36.3545	29.6902	34.1871	31.432700000000004	36.451899999999995	32.9509	31.4751	32.7785	35.3791	38.65	32.7013	44.1337	37.332300000000004	34.3724	40.530300000000004	47.5226	40.5005	34.321600000000004	46.6143	35.008	41.4598	37.384299999999996	40.8885	41.5259	34.897600000000004	36.227399999999996	37.2802	44.4795	33.3653	45.4603	44.7919	39.2338	37.7652	39.8686	35.568	39.2127	41.076299999999996	33.8549	42.2321	36.3786	38.2814	40.909099999999995	41.2462	37.1487	41.0487	41.9396	36.8171	42.280499999999996	41.6757	40.0063	36.0626	33.7144	36.003099999999996	34.4266	41.1896	33.5051	34.712900000000005	36.493199999999995	35.5487	39.6963	35.295100000000005	40.6088	32.781	36.4134	43.695499999999996	39.9259	35.8228	40.326	36.709399999999995	33.0715	41.287400000000005	45.8156	45.5059	37.2747	41.632400000000004	39.1543	34.2205	42.7091	45.1366	47.990100000000005	41.9088	40.8375	37.1025	42.0619	43.4944	36.2727	36.0566	40.083800000000004	38.6308	35.257	37.3543	39.6988	34.4772	33.364399999999996	34.246300000000005	37.3328
V350082740_L01_05-05_1	51.040600000000005	31.005100000000002	33.1885	33.2152	37.6248	29.0099	33.3938	30.842799999999997	35.2984	33.748400000000004	30.2132	31.7013	34.7872	38.006299999999996	31.3763	43.8825	37.9421	34.1231	40.4517	48.179	41.2193	32.993	47.3344	33.8087	41.139900000000004	38.0182	40.861599999999996	40.6267	34.3844	36.506	35.942299999999996	44.0043	31.526500000000002	45.427499999999995	45.516	38.47	36.9593	40.8999	35.3644	40.287299999999995	41.9101	33.022800000000004	42.2115	36.3005	39.4983	40.8553	40.8552	35.883900000000004	39.8974	42.6317	36.4567	42.1117	41.2476	40.1665	35.870400000000004	33.8799	35.6886	34.2511	42.0206	33.894400000000005	34.7077	36.6695	35.188399999999994	40.5107	35.7794	40.9968	31.692999999999998	35.393299999999996	43.3782	39.629599999999996	36.092400000000005	39.6141	35.6721	33.6799	40.1841	45.222	44.5242	36.513400000000004	42.192	40.0544	35.0802	42.513	44.7432	48.891400000000004	43.1083	40.68	36.5657	41.2837	43.2974	34.6449	35.171400000000006	40.6878	38.5396	34.5874	37.1459	38.4046	33.9893	33.2147	33.5117	37.544
V350082740_L01_06-06_1	49.9649	30.244500000000002	34.8983	33.6706	37.074	29.2043	33.2017	30.8079	36.4689	33.0722	30.8116	31.7494	34.2875	38.256099999999996	32.068799999999996	44.240899999999996	38.2704	34.972300000000004	41.1074	47.2579	41.0252	33.833	45.7812	35.0691	40.4872	37.817499999999995	40.597	40.8994	35.5853	35.6676	36.885200000000005	44.784400000000005	32.403999999999996	45.4834	45.671	38.5497	36.024	40.037800000000004	35.558099999999996	38.273	42.1781	33.0453	42.060700000000004	36.3595	39.334799999999994	41.4452	40.9909	35.9597	39.2286	42.614999999999995	36.6695	42.174	39.9588	41.2889	35.0484	33.8623	35.6106	34.0227	42.8732	33.3513	35.2145	37.0647	34.6778	39.6814	35.6462	40.2599	31.687199999999997	36.9818	43.9137	39.7156	36.4265	39.2685	35.4152	33.2471	39.8869	44.8555	46.5741	37.1871	41.1336	40.5204	35.4479	41.734500000000004	46.0247	49.0475	41.382200000000005	40.9883	36.8506	41.1956	42.1236	35.2645	34.989599999999996	40.0382	38.304100000000005	34.003299999999996	37.4636	39.0788	33.4534	33.5264	32.756	36.7575
V350082740_L01_07-07_1	50.890800000000006	31.315199999999997	32.792300000000004	31.535400000000003	37.1516	29.584899999999998	33.3932	29.792099999999998	35.3142	34.553	29.5122	31.477800000000002	34.969899999999996	36.6973	31.3607	43.711800000000004	38.9822	34.1229	39.3753	48.563	40.7295	33.9259	47.2705	35.016799999999996	41.2371	38.4444	40.4428	40.4992	34.4069	35.4071	34.902300000000004	44.3543	30.998900000000003	45.2505	44.6148	37.0813	36.619299999999996	40.371	34.5793	40.4325	42.377700000000004	31.909599999999998	42.0734	35.2611	40.0974	41.4261	41.3312	34.875099999999996	40.9767	42.8196	36.437599999999996	41.826299999999996	40.1294	39.4647	35.6324	32.5244	35.4669	33.6121	42.647800000000004	33.9537	34.8034	36.3086	34.5611	41.408	35.8117	40.8	31.4013	36.1118	43.7615	39.9171	36.0023	39.2986	34.9267	32.805499999999995	39.6869	44.8613	45.7807	35.6029	43.5111	39.1481	35.7803	41.725899999999996	44.2494	48.4093	42.9166	39.9839	37.7801	40.543800000000005	43.532	34.2903	34.3463	39.298899999999996	40.069900000000004	33.7075	36.3242	39.5957	32.9687	32.8965	32.9098	36.276
V350082740_L01_08-08_1	46.1035	29.6651	36.5047	32.4494	38.9694	30.285800000000002	33.7048	29.430699999999998	35.5764	34.137499999999996	30.095	31.9749	34.7018	35.6366	32.5616	43.1332	40.008700000000005	34.2406	38.8827	46.3819	39.4413	35.4871	44.0493	34.2147	39.9625	38.3004	39.5168	44.389	35.3156	36.4349	37.5024	43.3814	32.5069	43.2573	44.5181	36.5364	36.0066	39.7684	34.2812	39.062200000000004	42.7498	34.935300000000005	41.9583	34.8102	38.6471	42.3799	39.4306	36.1176	38.3334	43.1636	34.992000000000004	41.1353	38.154900000000005	42.2572	35.057700000000004	33.4409	34.489599999999996	33.2199	44.475300000000004	33.366	34.4002	33.5351	32.9694	40.5316	36.125	39.7704	31.8449	36.8644	44.9606	40.9463	35.7762	39.1543	33.528400000000005	32.5041	38.5432	42.334500000000006	47.6577	37.2165	41.1873	40.6753	36.8152	40.9876	44.176	49.5176	41.295700000000004	39.7076	37.796400000000006	39.5325	41.9967	34.6007	32.6054	38.7416	39.2425	32.2225	37.067499999999995	42.598	30.943900000000003	32.6614	31.1384	35.8062
V350082740_L01_09-09_1	46.5966	28.9946	35.597699999999996	32.603300000000004	39.4698	30.3249	34.3923	29.2593	35.8341	34.242	30.6683	32.4937	35.3316	36.362899999999996	31.990800000000004	42.1717	40.1109	33.7668	38.6942	45.812000000000005	38.7052	36.7825	43.4607	34.2982	40.1659	37.9546	39.7847	44.2999	34.6299	37.0159	38.5081	43.2053	31.7133	43.6596	43.8746	35.7811	35.7099	40.435	35.6543	38.8627	42.8782	35.0683	41.5109	34.9584	37.5419	43.2792	39.271899999999995	36.3045	38.7279	43.0566	34.1613	41.5814	38.3117	42.0423	36.1418	33.1965	34.3692	34.8866	43.8685	33.4521	34.382200000000005	33.1143	33.821	40.646300000000004	35.6964	39.5996	32.2034	37.5326	44.9374	40.997299999999996	34.841	40.036300000000004	33.8067	31.719	39.249	42.8493	47.7263	36.5369	40.2228	40.623599999999996	36.9031	41.489399999999996	43.920700000000004	48.681999999999995	41.281600000000005	39.3243	37.5584	39.3756	42.0487	34.632400000000004	32.2204	39.0986	39.1243	32.8101	37.1983	42.3915	31.512099999999997	32.5709	31.319200000000002	36.7434
V350082740_L01_10-10_1	49.560900000000004	31.552400000000002	36.1039	32.653999999999996	37.2079	29.531200000000002	33.2413	31.528	35.8316	33.095400000000005	30.7197	32.0321	35.2437	38.53	33.5681	44.3819	38.0593	34.6809	41.4654	47.7989	40.8439	35.140100000000004	44.9473	34.7493	41.943599999999996	38.5755	41.1066	41.8703	35.0497	36.1857	37.4371	43.796	32.3384	45.0938	44.9939	38.425599999999996	36.0552	39.3936	35.6856	38.913799999999995	42.1274	32.5153	40.2916	35.8921	39.001200000000004	41.6285	40.7418	37.6521	39.096399999999996	42.6123	36.9035	42.4408	39.462199999999996	42.0387	36.073499999999996	33.8324	35.413	33.3654	42.9747	32.9827	36.310500000000005	35.6487	35.666199999999996	40.362700000000004	34.030899999999995	40.5961	30.241200000000003	36.667100000000005	42.957499999999996	38.6639	36.2436	38.8012	35.2467	34.3889	38.9955	45.0165	46.3791	37.180600000000005	41.7801	40.8607	35.667500000000004	41.1892	45.3703	48.5278	42.005700000000004	39.263	37.5037	40.6696	42.572700000000005	34.727000000000004	36.025	38.846399999999996	37.466899999999995	32.902	37.7035	39.6407	34.6817	32.8851	33.3136	36.0962
V350082740_L01_100-100_1	52.9525	50.256	51.075700000000005	52.3623	51.9513	52.707800000000006	52.3401	51.60510000000001	51.532599999999995	51.3338	50.9961	51.20099999999999	51.058800000000005	50.8961	51.4146	51.402800000000006	51.2764	51.6162	51.6989	51.394	51.7431	51.6385	51.3648	51.7292	51.5656	51.3443	51.6879	51.6916	51.3864	51.78739999999999	51.701600000000006	51.3489	51.7749	51.7	51.391600000000004	51.7494	51.7651	51.4648	51.7509	51.7487	51.4572	51.7622	51.7653	51.470400000000005	51.7702	51.8065	51.4375	51.79280000000001	51.775400000000005	51.4161	51.8463	51.7321	51.458499999999994	51.8406	51.844500000000004	51.4525	51.836400000000005	51.747299999999996	51.546099999999996	51.7975	51.7521	51.5269	51.803200000000004	51.7897	51.531099999999995	51.83370000000001	51.7854	51.536	51.78359999999999	51.7571	51.463300000000004	51.796299999999995	51.704499999999996	51.4961	51.7896	51.8532	51.5223	51.8331	51.776599999999995	51.555499999999995	51.8473	51.8215	51.56079999999999	51.827999999999996	51.8309	51.53959999999999	51.9428	51.838499999999996	51.517900000000004	51.927800000000005	51.798100000000005	51.559900000000006	51.91289999999999	51.8921	51.6677	51.91440000000001	51.8834	51.72	51.8344	51.8738
