Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
V350082740_L01_01-01_1	0.000902002	0.0017138000000000001	9.02002e-05	9.02002e-05	0.0	9.02002e-05	0.0	0.0	0.0	9.02002e-05	0.0	9.02002e-05	0.0	9.02002e-05	9.02002e-05	0.0	0.0	0.0	0.000270601	0.000270601	9.02002e-05	9.02002e-05	9.02002e-05	0.0	0.0	0.0	9.02002e-05	9.02002e-05	9.02002e-05	0.0	9.02002e-05	9.02131e-05	0.0	9.02243e-05	0.0	0.000180456	0.0	0.00027069400000000003	0.0	0.0	0.0	0.0	0.0	9.023890000000001e-05	0.0	0.0	0.00027072	0.0	0.000270729	0.000180486	0.000180486	9.02436e-05	9.02437e-05	0.0	9.0244e-05	0.0	9.02451e-05	0.0	0.000180491	9.02459e-05	9.02459e-05	0.0	9.02464e-05	9.02464e-05	0.000180493	0.0	0.00036098799999999997	0.0	0.0	0.0	0.000360997	0.00018050099999999999	0.00018050099999999999	9.02509e-05	0.000902509	0.0	0.0	9.025319999999999e-05	0.000270761	0.00018051000000000002	0.0	0.0	0.0	0.00144415	9.02596e-05	0.000541562	9.02613e-05	9.02617e-05	0.0	0.000180529	0.000270795	9.026579999999999e-05	0.000361069	9.02679e-05	0.0005416209999999999	0.00018057299999999998	0.0013543000000000001	0.000722306	0.000541735	0.000270873
V350082740_L01_02-02_1	0.0011810100000000001	0.00167828	6.21585e-05	0.0	6.21585e-05	0.0	0.0	0.0	0.0	6.21585e-05	6.21585e-05	0.0	0.0	0.000124317	0.0	0.0	0.000124317	0.0	0.0	0.0	0.0	6.21585e-05	0.000186476	0.000124317	0.0	0.000124317	0.0	0.0	6.21585e-05	0.0	6.21585e-05	0.0	0.0	6.21753e-05	0.000124353	0.00012435700000000002	0.0	0.000186543	0.00012436199999999999	0.00012436199999999999	0.0	0.0	0.000124372	6.21863e-05	0.0	6.21866e-05	0.000124374	6.21873e-05	0.0	6.21886e-05	0.000248755	0.0	6.21891e-05	0.0	6.218969999999999e-05	0.000124381	0.000248762	6.219070000000001e-05	0.000124382	0.000310957	0.000186574	0.0	0.0	0.0	0.000124384	6.21925e-05	0.000248771	0.0	0.0	0.000124387	0.000310971	6.219469999999999e-05	0.0	0.0	0.0005597600000000001	6.219589999999999e-05	0.000124393	6.219730000000001e-05	0.000310988	0.0	0.0	0.0	6.21995e-05	0.0005597989999999999	6.22002e-05	0.000933015	6.22015e-05	6.220209999999999e-05	6.22024e-05	0.00018661100000000002	0.000435428	0.000186613	0.000311026	6.22057e-05	0.000124412	6.220910000000001e-05	0.000995348	0.000311048	0.000995363	0.0
V350082740_L01_03-03_1	0.000943155	0.00227929	7.859619999999999e-05	0.0	0.0	7.859619999999999e-05	0.0	0.0	0.0	0.0	0.000157192	0.0	0.0	0.0	7.859619999999999e-05	0.000157192	0.0	0.0	0.000235789	0.000157192	7.859619999999999e-05	0.0	0.0	7.859619999999999e-05	0.0	7.859619999999999e-05	0.0	0.0	7.859619999999999e-05	0.0	0.0	0.0	0.0	0.0	8.47023e-05	8.58305e-05	0.0	8.83102e-05	8.87661e-05	8.91355e-05	0.0	9.040920000000001e-05	0.0	9.68595e-05	0.0	0.00019631899999999997	9.86323e-05	0.0	9.957019999999998e-05	0.00010041000000000001	0.0	0.00010248300000000001	0.0	0.0	0.00010421599999999999	0.000104665	0.00031655	0.000106156	0.000106609	0.000107115	0.000107348	0.0	0.0	0.0	0.0	0.0	0.0	0.000218378	0.0	0.0	0.000331347	0.0	0.000110902	0.0	0.00100327	0.0	0.0	0.00011194799999999999	0.00022411200000000003	0.000112179	0.0	0.0	0.00011259300000000001	0.00146615	0.000225837	0.0	0.0	0.000113237	0.0	0.00056685	0.000567145	0.000113501	0.000227134	0.000227272	0.000113695	0.00011376	0.0011381400000000002	0.000227734	0.00045565000000000004	0.0
V350082740_L01_04-04_1	0.000913506	0.00187684	8.3046e-05	3.32184e-05	4.9827600000000004e-05	0.000132874	0.0	1.66092e-05	0.0	9.965520000000001e-05	1.66092e-05	0.0	3.32184e-05	0.0	0.0	6.64368e-05	6.64368e-05	3.32184e-05	0.000166092	3.32184e-05	1.66092e-05	4.9827600000000004e-05	0.000149483	3.32184e-05	3.32184e-05	6.64368e-05	0.0	4.9827600000000004e-05	6.64368e-05	4.9827600000000004e-05	9.965520000000001e-05	3.32331e-05	0.0	6.64866e-05	9.973330000000001e-05	4.98702e-05	1.66255e-05	0.00011638100000000001	1.66261e-05	3.32526e-05	1.6626599999999998e-05	0.0	8.31713e-05	0.00014970899999999999	3.32698e-05	9.98098e-05	6.65411e-05	8.31779e-05	8.31792e-05	8.318e-05	3.32724e-05	3.3272900000000005e-05	4.991e-05	0.0	3.32738e-05	0.000199646	8.31866e-05	1.66375e-05	1.66376e-05	0.00011646400000000002	1.6637800000000002e-05	3.3275800000000004e-05	3.32761e-05	0.000133105	4.9915e-05	0.0	4.9915899999999994e-05	1.66388e-05	0.0	0.000133113	6.65573e-05	0.000166396	9.983790000000001e-05	3.32796e-05	0.000698879	6.65604e-05	3.32807e-05	0.000116485	4.9922499999999995e-05	0.00011648799999999999	4.99242e-05	1.66416e-05	4.9925499999999995e-05	0.000665693	4.992739999999999e-05	0.000782206	9.985789999999998e-05	3.32864e-05	3.32868e-05	0.000133149	0.000382809	0.000116509	8.32222e-05	3.32893e-05	0.000332898	6.65806e-05	0.00044942299999999996	0.00021639199999999998	0.00123179	1.6646e-05
V350082740_L01_05-05_1	0.000939779	0.00191088	6.265189999999999e-05	0.0	3.1326e-05	0.00015663	3.1326e-05	3.1326e-05	0.0	9.397790000000001e-05	3.1326e-05	3.1326e-05	3.1326e-05	3.1326e-05	6.265189999999999e-05	9.397790000000001e-05	3.1326e-05	3.1326e-05	6.265189999999999e-05	0.00015663	6.265189999999999e-05	0.000125304	9.397790000000001e-05	3.1326e-05	0.0	0.0	3.1326e-05	0.0	6.265189999999999e-05	0.0	6.265189999999999e-05	3.13361e-05	3.13379e-05	6.26875e-05	6.26906e-05	0.0	6.27011e-05	3.13511e-05	3.13514e-05	9.40552e-05	6.27048e-05	9.40603e-05	0.0	6.27226e-05	3.13619e-05	3.1362199999999996e-05	0.000125451	0.0	6.272810000000001e-05	0.00025091400000000003	6.27291e-05	0.0	3.1365299999999996e-05	3.13657e-05	9.40978e-05	0.000188201	0.000188203	0.0	9.41027e-05	3.1368e-05	9.41046e-05	0.0	0.0	9.41068e-05	6.27383e-05	0.0	0.0	6.27399e-05	0.0	3.13705e-05	0.000407823	0.000188228	6.2743e-05	0.0	0.00097253	0.0	0.0	9.41198e-05	9.41204e-05	0.000125496	0.0	9.41238e-05	9.4125e-05	0.0009412639999999999	3.1375800000000005e-05	0.000690278	6.275310000000001e-05	6.27538e-05	3.13772e-05	0.000376531	0.00043929	0.00018827	0.000188273	9.41375e-05	0.000251036	6.27603e-05	0.00100417	0.00034519	0.00128664	0.000125527
V350082740_L01_06-06_1	0.000798574	0.0019964400000000004	0.00010889600000000001	7.25977e-05	0.0	0.00021779299999999998	3.62988e-05	3.62988e-05	0.0	3.62988e-05	0.0	0.0	0.0	0.00014519499999999998	3.62988e-05	7.25977e-05	0.00010889600000000001	3.62988e-05	0.000181494	0.00010889600000000001	0.0	0.0	7.25977e-05	3.62988e-05	0.0	0.0	0.0	0.0	3.62988e-05	3.62988e-05	3.62988e-05	0.000108908	3.63034e-05	0.000108916	3.63058e-05	7.261279999999999e-05	0.0	0.000181536	7.26145e-05	7.26147e-05	3.6307500000000004e-05	0.0	7.26192e-05	0.000217858	0.00010893000000000002	0.0	0.000145241	0.0	0.00010893300000000001	0.000108934	3.63113e-05	0.0	0.0	3.63116e-05	3.63117e-05	0.00010893699999999999	0.00010893699999999999	0.00010893799999999999	7.26252e-05	0.00010893799999999999	3.63128e-05	0.0	3.63131e-05	0.00010893900000000001	0.0	3.63135e-05	3.63136e-05	3.63136e-05	0.0	0.000108942	0.000145257	0.000217887	7.26295e-05	0.000108945	0.0007989319999999999	3.63153e-05	0.0	0.00018158	0.000108949	0.00018158400000000002	0.0	0.0	3.63175e-05	0.00116217	3.63181e-05	0.000544777	7.26372e-05	7.26375e-05	0.0	0.000254236	0.00043583600000000005	3.6320000000000005e-05	0.000108962	0.000108962	0.000254249	3.63218e-05	0.000653796	0.000435871	0.00148924	7.2647e-05
V350082740_L01_07-07_1	0.00121959	0.00234289	0.0	0.0	3.20944e-05	0.000128378	3.20944e-05	3.20944e-05	0.0	3.20944e-05	3.20944e-05	0.0	0.0	9.62833e-05	3.20944e-05	6.41888e-05	9.62833e-05	6.41888e-05	0.000160472	6.41888e-05	3.20944e-05	3.20944e-05	0.000128378	9.62833e-05	6.41888e-05	0.0	0.0	9.62833e-05	0.000128378	6.41888e-05	6.41888e-05	0.000128411	0.0	3.21086e-05	3.2109399999999994e-05	0.0	3.21119e-05	0.000224784	6.42243e-05	3.21124e-05	3.21127e-05	3.21131e-05	6.42315e-05	0.000224811	0.0	0.000128465	0.00012846599999999999	0.0	0.000128471	9.635359999999999e-05	0.0	0.0	6.42364e-05	0.0	3.2118599999999994e-05	0.000160595	3.21191e-05	3.21193e-05	0.000160597	9.635870000000001e-05	3.2119599999999997e-05	3.2119700000000004e-05	3.2119900000000004e-05	3.212e-05	6.42403e-05	0.0	6.42409e-05	3.21206e-05	0.0	3.2121e-05	6.42426e-05	0.00016060899999999998	0.000128487	6.42442e-05	0.000449712	0.0	3.21229e-05	0.000128493	6.42472e-05	0.000128496	0.0	0.0	0.0	0.0006103819999999999	0.0	0.000417636	9.63786e-05	0.000160632	3.21268e-05	6.42543e-05	0.000257019	6.425559999999999e-05	0.000128514	0.000128515	0.00022490399999999997	0.0	0.000481949	6.4261e-05	0.000481963	9.63938e-05
V350082740_L01_08-08_1	0.000717132	0.00256118	0.0	0.00010244699999999999	0.00010244699999999999	0.00010244699999999999	0.0	0.0	0.0	0.0	0.00010244699999999999	0.0	0.0	0.00010244699999999999	0.00020489500000000002	0.00010244699999999999	0.0	0.0	0.00020489500000000002	0.0	0.00010244699999999999	0.0	0.0	0.0	0.0	0.00010244699999999999	0.00010244699999999999	0.0	0.0	0.00010244699999999999	0.00020489500000000002	0.000102459	0.000102462	0.000102468	0.000102471	0.000102473	0.00010247600000000001	0.00010247699999999999	0.00010247699999999999	0.0	0.000102478	0.0	0.0	0.0	0.0	0.000204973	0.000102487	0.0	0.0	0.000204975	0.000102487	0.0	0.000204976	0.0	0.0	0.000307467	0.000102489	0.000102489	0.000102489	0.0005124470000000001	0.0	0.0	0.0	0.00010248999999999999	0.0	0.0	0.0	0.0	0.00010248999999999999	0.00020498100000000002	0.00010249099999999999	0.00020498199999999998	0.00030747399999999996	0.0	0.000409965	0.0	0.00010249200000000001	0.00010249200000000001	0.0	0.0	0.0	0.000204986	0.0	0.000102494	0.000102494	0.000512472	0.000102495	0.00020499	0.000102495	0.000204991	0.00040998400000000006	0.00040998400000000006	0.0	0.000204993	0.0005124870000000001	0.00010249800000000001	0.000717488	0.000717488	0.0008199879999999999	0.00020499699999999998
V350082740_L01_09-09_1	0.000879743	0.00247928	0.0	7.99766e-05	0.000159953	0.000319907	0.0	7.99766e-05	0.0	0.0	7.99766e-05	7.99766e-05	7.99766e-05	0.0	0.0	0.00023993000000000002	7.99766e-05	7.99766e-05	7.99766e-05	0.000159953	7.99766e-05	0.0	0.0	0.00023993000000000002	7.99766e-05	7.99766e-05	7.99766e-05	7.99766e-05	0.0	0.0	7.99766e-05	0.00015998099999999998	0.0	0.0	8.000189999999999e-05	0.000160008	8.00065e-05	0.000160014	8.00074e-05	0.000160015	8.00079e-05	0.0	0.000160027	0.00032005499999999997	0.000160028	0.000160028	0.0	8.00141e-05	0.000320058	8.00144e-05	0.0	0.0	8.00145e-05	0.0	0.0	0.000160029	0.000240045	0.0	0.0	8.00151e-05	8.00151e-05	8.00152e-05	8.00152e-05	8.00152e-05	0.0	0.0	0.0	0.0	8.00156e-05	0.0	0.000240048	0.000240049	0.0	0.0	0.000880184	8.00168e-05	0.000160034	8.0017e-05	8.001719999999999e-05	8.001759999999999e-05	0.0	0.0	0.0	0.0008001950000000001	0.000160039	0.0007201800000000001	8.00201e-05	8.002029999999999e-05	0.0	0.000160041	0.000160041	0.000160042	0.000320085	0.000320085	0.000400107	0.0	0.00104028	8.002210000000001e-05	0.000720201	0.00032009000000000003
V350082740_L01_10-10_1	0.0009575899999999999	0.00219448	3.98996e-05	0.0	3.98996e-05	0.00011969900000000001	0.0	7.979909999999999e-05	3.98996e-05	7.979909999999999e-05	7.979909999999999e-05	3.98996e-05	7.979909999999999e-05	0.0	0.0	7.979909999999999e-05	7.979909999999999e-05	3.98996e-05	0.000239397	3.98996e-05	3.98996e-05	0.00011969900000000001	0.0	3.98996e-05	0.0	3.98996e-05	0.0	0.0	0.0	7.979909999999999e-05	0.0	0.0	0.0	0.0	3.99058e-05	3.99063e-05	7.981399999999999e-05	0.00015962799999999998	3.9907199999999996e-05	0.000119722	0.00015963000000000001	7.98155e-05	3.99092e-05	7.98189e-05	3.99096e-05	0.0	0.00023946100000000003	7.98207e-05	7.98224e-05	0.000159645	7.98227e-05	3.99114e-05	3.99115e-05	3.99116e-05	0.0	3.99124e-05	7.98251e-05	0.0	3.99126e-05	0.000279391	0.0	3.9913299999999996e-05	0.0	0.0	0.000239483	0.0	0.0	7.98281e-05	0.0	3.99143e-05	0.000119744	0.00023949000000000003	0.00015966	0.0	0.00047898399999999995	7.983110000000001e-05	0.000119748	0.000159665	0.000119749	0.00011975	7.983380000000001e-05	7.98343e-05	3.99174e-05	0.000718518	0.000159672	0.00027942799999999997	0.0	0.00011975500000000001	0.0	7.98378e-05	0.000758462	0.000159678	0.00011976100000000001	3.99204e-05	0.000239525	0.0	0.000518978	0.000279451	0.00107789	0.00023953199999999998
