Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
V350082740_L01_01-01_1	0.0	0.0	0.0	9.02002e-05	9.02002e-05	0.0	0.0	9.02002e-05	0.217563	0.0	9.02002e-05	9.02002e-05	0.000270601	0.0001804	0.0	0.0001804	0.000451001	0.000360801	0.000360801	0.000631401	0.000360801	0.0001804	0.0001804	0.000360801	0.0001804	0.000631401	0.0005412009999999999	9.02002e-05	0.0001804	0.000451001	0.000451001	0.0005412780000000001	0.00018043100000000002	0.000451121	0.000631583	0.000270684	9.0231e-05	0.000360925	0.000180463	0.000451159	0.00027069700000000003	0.000360932	0.000451193	0.000360955	0.000270718	0.0007219150000000001	0.230022	0.000541443	0.0005414570000000001	0.000360972	0.000721945	0.240138	0.000812193	0.000721949	0.00045121999999999995	0.000541469	0.00036098	0.000541472	0.000360982	0.000360984	0.000360984	0.000541478	0.000360985	0.00108296	0.00162444	0.00117321	0.0008122219999999999	0.0009024759999999999	0.000992729	0.23085599999999998	0.233294	0.00108301	0.000541504	0.000902509	0.000631756	0.0009927640000000001	0.0007220120000000001	0.0009025319999999999	0.000270761	0.22753299999999999	0.000270767	0.0009928390000000001	0.000812329	0.000631815	0.000812337	0.000812343	0.0008123520000000001	0.230889	0.000722099	0.0009026450000000001	0.000722121	0.000992924	0.0010832099999999998	0.0010832099999999998	0.000812431	0.235467	0.000451434	0.0009931710000000002	0.0011737599999999998	0.000632037
V350082740_L01_02-02_1	0.0	0.000186476	0.000124317	0.000124317	6.21585e-05	0.000124317	6.21585e-05	0.0	0.215752	0.000124317	6.21585e-05	0.00043510999999999995	0.000186476	0.000186476	0.00031079299999999996	0.00031079299999999996	0.000124317	0.00031079299999999996	0.000186476	0.000372951	0.000248634	0.0008080609999999999	0.000559427	0.000372951	0.000248634	0.00031079299999999996	0.000186476	0.000372951	0.000497268	0.000186476	0.000124317	0.000310839	0.00012434	0.00037305199999999996	0.000124353	0.000808319	0.000373085	0.000310905	0.00012436199999999999	0.00024872500000000004	0.000310908	0.00031091	0.000684046	0.00049749	0.00043530599999999994	0.000497493	0.229159	0.0008706219999999999	0.000684074	0.00043532	0.000435321	0.21579500000000001	0.0011194	0.00037313600000000004	0.000497517	0.0006840930000000001	0.000248762	0.000559716	0.0006841	0.000248766	0.000684106	0.00037315000000000004	0.000559727	0.000559729	0.000746307	0.000621925	0.000497542	0.00043535300000000003	0.00105729	0.23608700000000002	0.237831	0.0008707259999999999	0.000559754	0.000559756	0.0013683	0.00105733	0.000684159	0.00149273	0.000310988	0.232373	0.000684186	0.00074639	0.000186598	0.0011196	0.000995204	0.00111962	0.00124403	0.233009	0.000870834	0.000808646	0.000684244	0.0011196799999999999	0.00130631	0.00149294	0.0011197099999999999	0.22836900000000002	0.000311046	0.0013064	0.000248841	0.00037326600000000003
V350082740_L01_03-03_1	0.0	7.859619999999999e-05	0.000314385	0.0	0.000235789	0.000157192	0.000392981	7.859619999999999e-05	0.20906599999999997	0.000157192	7.859619999999999e-05	0.000157192	0.000314385	0.000235789	0.000392981	0.000157192	0.000392981	0.000392981	0.000392981	0.000864558	0.000314385	0.000314385	0.000864558	0.00047157700000000004	0.000157192	0.00047157700000000004	0.000392981	0.0005501729999999999	0.00047157700000000004	0.000235789	0.000314385	0.000409491	0.000329765	0.000335778	0.000254107	0.000429153	0.000175673	0.000264931	0.000443831	0.000267407	0.000358377	0.00027122800000000004	0.000289634	0.000774876	0.0006851209999999999	0.000490798	0.221331	0.000594865	0.000497851	0.00130532	0.00040677199999999996	0.23140600000000003	0.00196192	0.000311517	0.000937945	0.0006279899999999999	0.0006331	0.000849248	0.00106609	0.000749807	0.0008587849999999999	0.00118348	0.000754694	0.00097281	0.00140764	0.0007597050000000001	0.00108821	0.00120108	0.00132076	0.252645	0.234594	0.0015492899999999998	0.0013308200000000001	0.0007794150000000001	0.000668843	0.00100398	0.00011170099999999999	0.00145533	0.00044822400000000005	0.227163	0.000337076	0.0010122800000000002	0.0006755590000000001	0.0007894670000000001	0.000790428	0.0018084099999999999	0.00226303	0.23100400000000001	0.00045322000000000006	0.00056685	0.00113429	0.00079451	0.0010221	0.00136363	0.0007958650000000001	0.23525600000000002	0.000455257	0.000569335	0.0011391300000000001	0.0005698389999999999
V350082740_L01_04-04_1	4.9827600000000004e-05	1.66092e-05	0.000132874	8.3046e-05	0.000149483	6.64368e-05	0.000132874	6.64368e-05	0.21899200000000002	3.32184e-05	0.000166092	0.000249138	0.00019931000000000001	0.000166092	0.00031557499999999996	0.000365402	0.000365402	0.000365402	0.00044844800000000005	0.000431839	0.00031557499999999996	0.000398621	0.000431839	0.000298966	0.000282356	0.000332184	0.000298966	0.00041523	0.000265747	0.00019931000000000001	0.000298966	0.000448647	0.000315736	0.000415541	0.000365689	0.00044883200000000003	0.000266009	0.000216136	0.000232765	0.000299274	0.00019952	0.0005320780000000001	0.000399222	0.000316053	0.000332698	0.000715304	0.231297	0.0006820589999999999	0.000615526	0.000632168	0.000598904	0.229384	0.00106475	0.000415921	0.000632202	0.000715397	0.00048248199999999995	0.000732049	0.000781965	0.000565683	0.000582323	0.000366034	0.000632245	0.0007986330000000001	0.00166383	0.0008152849999999999	0.000748739	0.000848579	0.00126456	0.238405	0.23531300000000002	0.000848617	0.0006156670000000001	0.00104831	0.0011148800000000002	0.00101505	0.000682255	0.000948519	0.000449303	0.233526	0.00046595900000000006	0.00111499	0.0006989559999999999	0.000815474	0.000915336	0.0012648400000000001	0.000765577	0.23037499999999997	0.000898744	0.0007489650000000001	0.00114843	0.0009154269999999999	0.0013149099999999999	0.00118177	0.00131495	0.228188	0.000516004	0.000848922	0.000416144	0.000399504
V350082740_L01_05-05_1	6.265189999999999e-05	0.000125304	6.265189999999999e-05	3.1326e-05	9.397790000000001e-05	0.0	9.397790000000001e-05	0.000125304	0.21583599999999997	0.000250608	6.265189999999999e-05	0.000125304	0.000375912	0.00015663	0.000281934	0.000250608	0.00015663	6.265189999999999e-05	0.00031326	0.000250608	0.00031326	0.000187956	0.000438564	0.000375912	0.000250608	0.000344586	0.00031326	0.000375912	0.000407238	0.00015663	0.000187956	0.00012534500000000001	0.000219365	0.000156719	0.000250762	0.000376162	0.000344856	0.000188106	0.000250811	0.0005016280000000001	0.000313524	0.000501655	0.000501777	0.00043905800000000004	0.00043906699999999996	0.00056452	0.231928	0.000564538	0.000784101	0.00047046400000000003	0.000501833	0.23002999999999998	0.0008154979999999999	0.000501852	0.0005332210000000001	0.000533235	0.00028230400000000004	0.000627347	0.000878292	0.0006900960000000001	0.000564627	0.000439158	0.000752849	0.000941068	0.0012234	0.000878341	0.000658762	0.000752878	0.00106659	0.23769500000000002	0.231016	0.0007842829999999999	0.000815659	0.000847037	0.00138037	0.000721565	0.0005019639999999999	0.000878452	0.00081571	0.231351	0.000533362	0.00125498	0.00069025	0.000878513	0.000815772	0.0012236699999999998	0.0011295600000000002	0.23319299999999998	0.0008471829999999999	0.000596174	0.0008472019999999999	0.0007216999999999999	0.00134929	0.0010982700000000001	0.0010982799999999999	0.23509999999999998	0.000533467	0.00128662	0.000533483	0.00037658099999999996
V350082740_L01_06-06_1	3.62988e-05	7.25977e-05	3.62988e-05	7.25977e-05	0.00014519499999999998	0.0	7.25977e-05	0.00014519499999999998	0.216849	0.00014519499999999998	0.0	0.000181494	0.00014519499999999998	0.000181494	0.00021779299999999998	0.000326689	0.00029039100000000003	0.000362988	0.000362988	0.000362988	0.000326689	0.000254092	0.000326689	0.00029039100000000003	0.000362988	0.000254092	0.000326689	0.00021779299999999998	0.00010889600000000001	0.000326689	0.000362988	0.000108908	0.000290427	0.00047197	0.00025414	0.000435677	0.000290457	0.000399379	0.000254151	0.000217844	0.000326768	0.000326771	0.00043571500000000004	0.000435717	0.000254169	0.0005446489999999999	0.22788399999999998	0.000726211	0.000544667	0.000363112	0.000508358	0.232211	0.00108934	0.00039942699999999994	0.0006899230000000001	0.000544685	0.000508374	0.000653625	0.000617314	0.000617317	0.00043575399999999995	0.000689946	0.0007988870000000001	0.000907829	0.00141622	0.0009804640000000001	0.00050839	0.000653646	0.0015251800000000001	0.235242	0.236079	0.000689977	0.0007626099999999999	0.0014525999999999999	0.00123471	0.000835252	0.0008352580000000001	0.00123474	0.000581059	0.230539	0.00036316800000000003	0.000980566	0.0005084450000000001	0.0010895400000000002	0.0006174080000000001	0.00116219	0.000907965	0.2352	0.0007990209999999999	0.00072639	0.000653755	0.000908	0.000835372	0.000908018	0.00105332	0.233259	0.000326898	0.000799097	0.00072646	0.000399558
V350082740_L01_07-07_1	3.20944e-05	6.41888e-05	6.41888e-05	3.20944e-05	0.00019256700000000001	3.20944e-05	0.000128378	0.000160472	0.215803	0.0	9.62833e-05	6.41888e-05	9.62833e-05	0.00028885	0.00019256700000000001	0.00028885	0.00019256700000000001	0.00028885	0.000513511	0.000513511	0.000320944	0.000417228	0.000673983	0.000417228	0.000353039	0.000481416	0.000481416	0.000353039	0.000160472	0.000224661	0.000385133	0.000449438	0.000224728	0.00025686899999999996	0.00051375	0.000417436	0.000417454	0.000224784	0.000224785	0.0002569	0.000256901	0.00048169600000000004	0.000160579	0.000417506	0.000353277	0.000449626	0.23146400000000003	0.000481751	0.000353295	0.000289061	0.000481769	0.239472	0.000963546	0.00022483000000000003	0.00044966000000000006	0.00064238	0.000417549	0.000706625	0.000835103	0.0005460329999999999	0.000578153	0.000449676	0.000802996	0.0008351200000000001	0.0014454099999999998	0.000674525	0.000899372	0.000610291	0.000899382	0.23849900000000002	0.232751	0.0007388000000000001	0.000803047	0.00154186	0.0015418699999999999	0.000706696	0.0006745820000000001	0.000770961	0.00035335900000000003	0.229205	0.000481865	0.000835244	0.0006424989999999999	0.0011243899999999999	0.000706763	0.00122078	0.00115654	0.229094	0.0006104099999999999	0.000931687	0.000642548	0.000803195	0.00102811	0.00115663	0.000771098	0.23782400000000004	0.000514079	0.0009639150000000001	0.000385571	0.00032131300000000005
V350082740_L01_08-08_1	0.0	0.00010244699999999999	0.00010244699999999999	0.00020489500000000002	0.00010244699999999999	0.0	0.0	0.000307342	0.222823	0.000307342	0.000307342	0.00010244699999999999	0.00020489500000000002	0.00020489500000000002	0.00010244699999999999	0.00010244699999999999	0.00010244699999999999	0.000717132	0.000512237	0.000307342	0.000512237	0.000717132	0.000307342	0.000512237	0.00010244699999999999	0.000512237	0.000512237	0.000614684	0.00040978900000000003	0.00040978900000000003	0.00040978900000000003	0.00040983500000000005	0.000102462	0.0005123419999999999	0.000409884	0.000512364	0.00020495200000000003	0.0	0.00040990799999999995	0.000307432	0.0007173430000000001	0.00040991500000000006	0.000307458	0.00040994400000000003	0.000307459	0.000614919	0.22711099999999998	0.00102487	0.00040994899999999995	0.000307462	0.000512437	0.228958	0.000614929	0.0010248899999999999	0.000307467	0.000204978	0.000819912	0.000922402	0.0005124460000000001	0.000614936	0.000614936	0.0006149370000000001	0.000512448	0.00122988	0.00112739	0.0016398399999999998	0.0013323699999999998	0.00122988	0.00122988	0.22691399999999998	0.233166	0.0018448400000000002	0.000409965	0.000922422	0.00133239	0.000717442	0.0008199349999999999	0.000922432	0.000204985	0.230916	0.000614956	0.0011274199999999999	0.0009224379999999999	0.00112743	0.000614963	0.00122993	0.0009224540000000001	0.227847	0.000512476	0.000512478	0.000922463	0.00122995	0.0006149780000000001	0.00122996	0.0006149840000000001	0.236565	0.000512491	0.000717488	0.00040999399999999995	0.00010249900000000001
V350082740_L01_09-09_1	7.99766e-05	0.000159953	0.0	0.000399883	0.00023993000000000002	0.0	0.0	0.00023993000000000002	0.21513700000000002	0.00023993000000000002	0.0	0.0	0.00023993000000000002	0.000159953	0.00023993000000000002	0.00023993000000000002	0.00023993000000000002	0.000399883	0.00047986000000000003	0.00047986000000000003	0.000319907	7.99766e-05	0.00071979	0.000319907	0.000399883	0.000399883	0.000159953	0.000319907	0.000319907	0.00023993000000000002	0.000399883	0.000319963	0.000159986	0.000320001	0.00032000700000000003	0.00024001199999999998	0.000320026	8.00069e-05	0.000560052	0.00032003	0.000880087	0.000640066	0.000160027	0.00032005499999999997	0.00040006899999999997	0.000480083	0.238601	0.000640113	0.000320058	0.000320058	0.000560101	0.231962	0.0008001449999999999	0.00048008800000000004	0.000560103	0.000560103	0.00040007499999999995	0.000720135	0.00064012	0.00032006	0.000480091	0.000960182	0.000640121	0.000720137	0.00176033	0.000880168	0.0010402	0.000960184	0.0010402	0.234767	0.23100600000000002	0.000800163	0.000480098	0.0008001639999999999	0.00128027	0.00048010100000000003	0.000560118	0.00080017	0.000480103	0.240293	0.000240053	0.000480111	0.000880208	0.0010402500000000002	0.000800197	0.0012003	0.0014403600000000001	0.234139	0.000960245	0.0008002050000000001	0.00040010299999999996	0.00144038	0.000560148	0.00120032	0.000880234	0.236704	0.000640175	0.00128035	0.00016004500000000002	0.00032009000000000003
V350082740_L01_10-10_1	7.979909999999999e-05	0.00011969900000000001	0.000199498	0.000159598	0.000159598	3.98996e-05	7.979909999999999e-05	0.000199498	0.21466	3.98996e-05	0.000159598	7.979909999999999e-05	0.000239397	0.000199498	0.000398996	0.000359096	0.000359096	0.00027929699999999997	0.00043889499999999996	0.000319197	0.000359096	0.000319197	0.0006782930000000001	0.000239397	0.00027929699999999997	0.00027929699999999997	0.000359096	0.000239397	0.000199498	0.000319197	0.000239397	0.000199514	0.000319227	0.000359149	0.00043896399999999997	0.00023943800000000002	0.00031925599999999997	0.00031925700000000004	0.00039907200000000004	0.000399074	0.00031926000000000003	0.00047889300000000004	0.000399092	0.000478913	0.000598645	0.0012771100000000001	0.22872499999999998	0.000878027	0.000798224	0.000598669	0.0006385809999999999	0.242821	0.0010776100000000001	0.000598674	0.0006784979999999999	0.0005188609999999999	0.000518863	0.000598689	0.000638602	0.0006785220000000001	0.000678524	0.000518872	0.000439048	0.000598703	0.00135707	0.000598708	0.000838194	0.000558797	0.00095794	0.23733	0.22895	0.00103779	0.000718472	0.000838219	0.00123738	0.0008382270000000001	0.000838233	0.00083824	0.000439079	0.229321	0.0005987540000000001	0.000758426	0.000598762	0.0011576099999999999	0.000678605	0.00103787	0.00099796	0.22769499999999998	0.000678618	0.0005588650000000001	0.000918138	0.000958066	0.0012774499999999999	0.000758488	0.000878258	0.23852800000000002	0.000439135	0.000558902	0.000479062	0.000479065
