Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
V350082740_L01_01-01_1	47.1939	31.619199999999996	35.6396	31.297399999999996	40.7047	28.7447	33.5151	28.771600000000003	35.225899999999996	35.472	30.2846	31.743	34.5934	36.2929	32.5103	43.2183	38.9109	33.634100000000004	40.0657	48.6175	40.2974	35.516799999999996	45.7764	33.3987	40.6557	39.4785	42.3199	42.6725	35.4327	36.9761	36.1771	44.3091	32.6791	44.7265	43.2921	37.6336	35.7724	41.7008	35.8123	42.3944	43.077799999999996	35.2001	39.8335	34.7599	40.8937	43.8076	38.8196	36.8446	40.3913	43.4525	35.458800000000004	43.0568	38.8427	41.8338	36.1723	33.3184	33.9933	35.2191	43.4554	33.9831	34.2083	33.0649	34.0185	41.7778	35.010999999999996	42.6489	31.574099999999998	35.023199999999996	44.3479	39.6533	36.6238	39.169	33.2831	32.4169	39.4586	41.990899999999996	47.0554	36.4729	41.707499999999996	40.7048	40.431	39.706399999999995	43.9498	48.5034	43.375	37.4216	39.1764	39.440599999999996	43.3298	33.4337	32.736	37.8328	39.9853	31.879999999999995	36.9765	40.396300000000004	30.973	33.6464	32.1038	36.6533
V350082740_L01_02-02_1	44.447199999999995	36.8593	37.4161	30.844700000000003	47.112700000000004	24.865000000000002	31.9967	30.5842	33.3784	38.2054	30.1602	33.7695	37.0174	40.799	33.3467	44.9028	34.0458	35.453	44.541199999999996	53.069599999999994	45.6526	36.3535	49.601299999999995	29.2226	40.7872	42.5489	48.6823	42.9242	41.965	43.3113	36.6797	43.8925	35.8756	45.78	44.1724	40.775	33.820299999999996	45.8895	42.5186	50.5221	45.7148	40.329100000000004	35.917100000000005	39.1821	39.6268	46.479	38.266099999999994	40.4525	40.6553	42.8792	36.2981	48.1816	40.8596	43.9022	37.1023	38.6236	30.4168	40.124900000000004	43.823499999999996	35.9686	33.7622	30.1861	38.745200000000004	43.9879	35.119699999999995	46.4279	32.3829	30.743100000000002	43.4054	43.5651	40.0349	37.9781	31.4166	34.097300000000004	45.335	44.8481	46.239200000000004	36.3277	39.4462	42.7278	49.0209	38.8022	44.9868	47.0313	49.635400000000004	36.358000000000004	37.143	37.0777	46.8441	31.0295	35.9247	37.1174	39.8846	31.399	37.1164	37.337199999999996	33.5168	38.9632	39.6922	41.1072
V350082740_L01_03-03_1	73.0354	38.4754	65.0509	19.1266	38.733200000000004	65.8682	56.718999999999994	60.7497	66.3142	37.032900000000005	59.4642	28.5296	57.6777	31.424999999999997	37.092999999999996	73.88040000000001	63.484300000000005	55.032000000000004	56.0697	65.7189	64.3326	30.2025	55.266400000000004	49.2284	47.6593	29.1282	65.1464	49.5846	53.707499999999996	54.384100000000004	59.0959	72.2095	67.4621	51.792	69.549	46.110600000000005	69.9581	70.893	65.8801	64.0526	15.5138	60.773999999999994	81.3767	74.1588	33.531	54.685399999999994	65.93299999999999	64.7705	67.89349999999999	73.9573	74.4335	81.7655	75.97359999999999	78.3255	38.9677	35.9758	81.978	75.5399	72.271	74.8669	61.759100000000004	21.1868	79.9087	38.0507	40.7947	76.5939	70.946	45.8042	82.0908	80.19770000000001	77.6686	51.215999999999994	36.6618	69.0932	79.4256	69.1851	75.923	67.1354	73.5572	44.2677	72.71039999999999	58.1148	82.0093	73.0141	75.3662	39.927	86.32459999999999	23.948800000000002	31.9264	39.7601	74.0575	73.358	43.8301	83.4914	49.0217	74.8672	81.5581	21.717	46.455	39.5884
V350082740_L01_04-04_1	52.6556	29.964299999999998	33.2908	33.8184	36.354	29.6849	34.1847	31.432	36.4512	32.9452	31.470100000000002	32.779	35.377900000000004	38.6503	32.6983	44.1282	37.321	34.3641	40.522200000000005	47.5155	40.490300000000005	34.3111	46.6091	34.9993	41.4557	37.3743	40.8802	41.5193	34.8909	36.219699999999996	37.2697	44.494499999999995	33.3757	45.4473	44.82	39.1958	37.7416	39.8239	35.5531	39.217200000000005	41.047	33.8153	42.2436	36.393100000000004	38.2403	40.8898	41.1715	37.1204	41.0282	41.930299999999995	36.8296	42.2169	41.6357	40.0165	36.0597	33.6571	35.9758	34.3474	41.2298	33.4639	34.6917	36.4583	35.4804	39.629799999999996	35.2872	40.6196	32.7115	36.3827	43.6664	39.9022	35.8024	40.3288	36.6485	33.0443	41.226800000000004	45.853500000000004	45.522400000000005	37.2476	41.625499999999995	39.1729	34.173500000000004	42.7141	45.1511	47.987	41.9384	40.7851	37.1224	42.0419	43.4944	36.268699999999995	36.0132	40.0736	38.5513	35.222300000000004	37.3517	39.7032	34.4165	33.359100000000005	34.1568	37.3195
V350082740_L01_05-05_1	51.037699999999994	30.995	33.183800000000005	33.2099	37.6241	29.0032	33.3914	30.8421	35.296699999999994	33.7436	30.2087	31.700200000000002	34.786	38.006299999999996	31.3728	43.877300000000005	37.9308	34.1141	40.4436	48.1732	41.2107	32.981300000000005	47.3296	33.7986	41.1372	38.008900000000004	40.8533	40.6188	34.3767	36.4987	35.9311	44.0135	31.530200000000004	45.4167	45.5384	38.440400000000004	36.9394	40.868	35.3472	40.2918	41.887	32.9897	42.2161	36.3066	39.473	40.836299999999994	40.802	35.8612	39.8832	42.6216	36.4597	42.0677	41.220800000000004	40.171800000000005	35.86	33.840599999999995	35.6693	34.193	42.045700000000004	33.8609	34.6914	36.6383	35.1389	40.4664	35.7652	40.9991	31.6376	35.364000000000004	43.357099999999996	39.6066	36.0809	39.610800000000005	35.6241	33.642300000000006	40.1356	45.2135	44.5236	36.4778	42.177	40.0393	35.0372	42.5203	44.7482	48.896699999999996	43.100899999999996	40.6432	36.5595	41.260799999999996	43.289899999999996	34.6279	35.1066	40.684599999999996	38.498	34.549400000000006	37.137100000000004	38.3965	33.9443	33.2019	33.4444	37.5323
V350082740_L01_06-06_1	49.9634	30.240099999999998	34.896100000000004	33.6684	37.074200000000005	29.200100000000003	33.2002	30.8078	36.4672	33.0702	30.81	31.7488	34.286899999999996	38.2577	32.0668	44.2396	38.2652	34.9688	41.1028	47.255900000000004	41.0199	33.8277	45.778600000000004	35.0646	40.4859	37.8127	40.5936	40.8951	35.5827	35.6636	36.879400000000004	44.7872	32.404500000000006	45.4792	45.6775	38.541399999999996	36.013099999999994	40.0257	35.5529	38.273	42.173	33.0345	42.0613	36.3604	39.328	41.438199999999995	40.977599999999995	35.9543	39.225500000000004	42.6124	36.6691	42.1634	39.9504	41.287800000000004	35.0451	33.853	35.607	34.0058	42.8798	33.3382	35.2118	37.0527	34.6646	39.6678	35.6398	40.2603	31.672800000000002	36.9748	43.9083	39.7062	36.4227	39.2673	35.4052	33.2349	39.8771	44.8544	46.5724	37.1755	41.127	40.518	35.4383	41.733399999999996	46.0231	49.0466	41.3783	40.9771	36.845299999999995	41.1828	42.1162	35.2534	34.9722	40.0344	38.2864	33.9857	37.453900000000004	39.0779	33.437	33.5171	32.7336	36.7503
V350082740_L01_07-07_1	50.8888	31.3112	32.7883	31.5284	37.1503	29.5747	33.39	29.7893	35.3116	34.549	29.505399999999998	31.474800000000002	34.9676	36.6939	31.353599999999997	43.7117	38.9761	34.1182	39.3671	48.5608	40.7209	33.917	47.266999999999996	35.0064	41.2335	38.4377	40.4392	40.4923	34.4009	35.4009	34.8941	44.364799999999995	31.002200000000002	45.245000000000005	44.631	37.0566	36.6008	40.3429	34.5674	40.435700000000004	42.3618	31.8847	42.074	35.260999999999996	40.0841	41.4088	41.301300000000005	34.864	40.9713	42.8115	36.4395	41.7999	40.110600000000005	39.4603	35.6239	32.4995	35.4619	33.5751	42.6618	33.9238	34.802499999999995	36.2809	34.530899999999995	41.3775	35.8035	40.8011	31.366699999999998	36.0896	43.7535	39.893699999999995	36.0002	39.2966	34.9016	32.794000000000004	39.67	44.8669	45.7841	35.5906	43.5024	39.1422	35.7652	41.7209	44.2432	48.4125	42.9131	39.9664	37.7789	40.5194	43.5243	34.2689	34.3106	39.3029	40.0383	33.6744	36.3108	39.590599999999995	32.9374	32.8874	32.8678	36.2688
V350082740_L01_08-08_1	46.096199999999996	29.6587	36.5026	32.4418	38.967200000000005	30.2798	33.7024	29.43	35.5769	34.1325	30.089199999999998	31.9729	34.6971	35.6343	32.556200000000004	43.1296	39.9971	34.2313	38.8741	46.3761	39.4307	35.4771	44.0454	34.2039	39.960499999999996	38.2884	39.5111	44.3823	35.3078	36.4297	37.4893	43.3799	32.5055	43.2518	44.526199999999996	36.5242	35.994	39.7548	34.2675	39.061099999999996	42.7388	34.9218	41.9599	34.807300000000005	38.6382	42.3729	39.4133	36.1086	38.3214	43.1639	34.989	41.119699999999995	38.1445	42.2605	35.0493	33.4285	34.4781	33.2	44.482699999999994	33.352	34.3926	33.522400000000005	32.9511	40.5154	36.1172	39.7654	31.823600000000003	36.8563	44.9559	40.9368	35.7693	39.15	33.5136	32.4907	38.533	42.3322	47.659099999999995	37.2063	41.181	40.6722	36.8029	40.983799999999995	44.174400000000006	49.5181	41.286899999999996	39.6941	37.7905	39.5173	41.9877	34.586	32.584999999999994	38.7384	39.2243	32.1995	37.0599	42.5947	30.9238	32.6539	31.1136	35.7988
V350082740_L01_09-09_1	46.5927	28.9889	35.5957	32.5991	39.469	30.3151	34.3906	29.2591	35.830400000000004	34.2374	30.6606	32.4927	35.328700000000005	36.3615	31.985799999999998	42.1714	40.106	33.7613	38.6857	45.8057	38.6985	36.7763	43.455799999999996	34.2887	40.1652	37.947900000000004	39.781499999999994	44.2972	34.6252	37.0116	38.501200000000004	43.2104	31.712899999999998	43.654900000000005	43.8863	35.763	35.693000000000005	40.4145	35.6446	38.8628	42.8656	35.052499999999995	41.5115	34.957	37.5294	43.269200000000005	39.2478	36.2947	38.722699999999996	43.0525	34.161	41.5623	38.2991	42.0443	36.1368	33.1806	34.363	34.8652	43.880599999999994	33.4342	34.3804	33.0981	33.801500000000004	40.626	35.6908	39.5989	32.183299999999996	37.520399999999995	44.933099999999996	40.983399999999996	34.8379	40.0349	33.7925	31.704500000000003	39.236	42.845299999999995	47.7291	36.5234	40.2107	40.624500000000005	36.889300000000006	41.490700000000004	43.916	48.681799999999996	41.2761	39.311	37.5597	39.3577	42.038	34.6207	32.1937	39.1013	39.101200000000006	32.788000000000004	37.1921	42.3904	31.490800000000004	32.567	31.2915	36.7374
V350082740_L01_10-10_1	49.5603	31.549500000000002	36.1033	32.650800000000004	37.207499999999996	29.526200000000003	33.2393	31.5288	35.8307	33.0915	30.7164	32.0309	35.2426	38.5293	33.565	44.3812	38.0542	34.6783	41.4616	47.795300000000005	40.840700000000005	35.136	44.9449	34.7449	41.9424	38.571600000000004	41.104400000000005	41.8661	35.0463	36.1823	37.4313	43.7986	32.337700000000005	45.0909	45.0006	38.417699999999996	36.046299999999995	39.3833	35.6795	38.9144	42.1227	32.5054	40.2897	35.890899999999995	38.9968	41.6211	40.7303	37.6467	39.0919	42.6101	36.9018	42.4321	39.4522	42.0378	36.0678	33.824	35.4095	33.3514	42.9796	32.9711	36.3091	35.635600000000004	35.6557	40.3506	34.023900000000005	40.5951	30.2265	36.6596	42.952	38.6528	36.2393	38.8008	35.236000000000004	34.380500000000005	38.986599999999996	45.017	46.376400000000004	37.1719	41.7742	40.8572	35.659800000000004	41.185300000000005	45.3699	48.5272	42.0009	39.2535	37.498	40.658899999999996	42.566199999999995	34.7167	36.009299999999996	38.8455	37.452200000000005	32.8868	37.6943	39.6368	34.6679	32.873599999999996	33.2943	36.091499999999996
