Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
V350082740_L01_01-01_1	0.000901209	0.0017123	9.012089999999999e-05	9.012089999999999e-05	0.0	9.012089999999999e-05	0.0	0.0	0.0	9.012089999999999e-05	0.0	9.012089999999999e-05	0.0	9.012089999999999e-05	9.012089999999999e-05	9.012089999999999e-05	0.0	0.000180242	0.00027036299999999997	0.00027036299999999997	9.012089999999999e-05	9.012089999999999e-05	9.012089999999999e-05	9.012089999999999e-05	0.0	0.0	9.012089999999999e-05	9.012089999999999e-05	9.012089999999999e-05	0.0	9.012089999999999e-05	0.000180242	0.0	9.012089999999999e-05	0.0	0.000180242	9.012089999999999e-05	0.00027036299999999997	0.0	0.0	0.0	0.0	0.0	0.000180242	0.0	0.0	0.00027036299999999997	0.0	0.00027036299999999997	0.000180242	0.000180242	9.012089999999999e-05	9.012089999999999e-05	0.0	9.012089999999999e-05	0.0	9.012089999999999e-05	0.0	0.000180242	0.000180242	9.012089999999999e-05	0.0	0.000180242	9.012089999999999e-05	0.000180242	0.0	0.00036048300000000004	0.000180242	0.0	0.0	0.00036048300000000004	0.000180242	0.000180242	9.012089999999999e-05	0.000901209	0.0	9.012089999999999e-05	9.012089999999999e-05	0.00036048300000000004	0.000180242	0.0	0.0	0.0	0.00144193	0.000180242	0.0005407249999999999	9.012089999999999e-05	9.012089999999999e-05	0.0	0.000180242	0.00027036299999999997	9.012089999999999e-05	0.000450604	9.012089999999999e-05	0.0005407249999999999	0.000180242	0.00153205	0.000720967	0.0005407249999999999	0.00027036299999999997
V350082740_L01_02-02_1	0.00118029	0.0016772599999999999	6.212069999999999e-05	0.0	6.212069999999999e-05	0.0	0.0	0.0	0.0	6.212069999999999e-05	6.212069999999999e-05	0.0	0.0	0.000124241	0.0	0.0	0.000124241	0.0	0.0	0.0	0.0	6.212069999999999e-05	0.000186362	0.000124241	0.0	0.000124241	0.0	0.0	6.212069999999999e-05	0.0	6.212069999999999e-05	0.0	0.0	6.212069999999999e-05	0.000124241	0.000124241	0.0	0.000186362	0.000124241	0.000124241	0.0	0.0	0.000124241	6.212069999999999e-05	0.0	6.212069999999999e-05	0.000124241	6.212069999999999e-05	0.0	6.212069999999999e-05	0.00024848299999999997	0.0	6.212069999999999e-05	0.0	6.212069999999999e-05	0.000124241	0.000310603	6.212069999999999e-05	0.000124241	0.000310603	0.000186362	0.0	0.0	0.0	0.000124241	6.212069999999999e-05	0.00024848299999999997	0.0	0.0	0.000124241	0.000310603	6.212069999999999e-05	0.0	0.0	0.000559086	6.212069999999999e-05	0.000124241	6.212069999999999e-05	0.000310603	0.0	0.0	0.0	6.212069999999999e-05	0.000559086	0.000124241	0.0009318099999999999	6.212069999999999e-05	6.212069999999999e-05	6.212069999999999e-05	0.000186362	0.000434845	0.000186362	0.000372724	6.212069999999999e-05	0.000124241	6.212069999999999e-05	0.000993931	0.000310603	0.000993931	0.0
V350082740_L01_03-03_1	0.00101828	0.00227155	7.83292e-05	0.0	0.0	7.83292e-05	0.0	0.0	0.0	0.0	0.000156658	0.0	0.0	0.0	7.83292e-05	0.000156658	0.0	0.0	0.000234988	0.000156658	7.83292e-05	0.0	0.0	7.83292e-05	0.0	7.83292e-05	0.0	0.0	7.83292e-05	0.0	0.0	0.0	0.0	0.0	7.83292e-05	7.83292e-05	0.0	7.83292e-05	7.83292e-05	7.83292e-05	0.0	7.83292e-05	0.0	7.83292e-05	0.0	0.000156658	7.83292e-05	0.0	7.83292e-05	7.83292e-05	0.0	7.83292e-05	0.0	0.0	7.83292e-05	7.83292e-05	0.000234988	7.83292e-05	7.83292e-05	7.83292e-05	7.83292e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000156658	0.0	0.0	0.00039164600000000005	0.0	7.83292e-05	0.0	0.00140993	0.0	0.0	7.83292e-05	0.000156658	7.83292e-05	0.0	0.0	7.83292e-05	0.0013315999999999998	0.000156658	0.000156658	0.0	7.83292e-05	0.0	0.00039164600000000005	0.000469975	7.83292e-05	0.000234988	0.000156658	7.83292e-05	7.83292e-05	0.0008616209999999999	0.000156658	0.00031331699999999997	0.000156658
V350082740_L01_04-04_1	0.0009128259999999999	0.0018754400000000001	8.298419999999999e-05	3.31937e-05	4.97905e-05	0.000132775	1.65968e-05	1.65968e-05	0.0	9.9581e-05	1.65968e-05	0.0	3.31937e-05	0.0	0.0	6.63873e-05	6.63873e-05	4.97905e-05	0.000165968	3.31937e-05	3.31937e-05	4.97905e-05	0.000149372	3.31937e-05	3.31937e-05	6.63873e-05	0.0	4.97905e-05	6.63873e-05	4.97905e-05	9.9581e-05	3.31937e-05	0.0	6.63873e-05	9.9581e-05	4.97905e-05	1.65968e-05	0.00011617799999999998	1.65968e-05	4.97905e-05	1.65968e-05	0.0	8.298419999999999e-05	0.000165968	3.31937e-05	9.9581e-05	8.298419999999999e-05	9.9581e-05	8.298419999999999e-05	8.298419999999999e-05	4.97905e-05	3.31937e-05	4.97905e-05	0.0	3.31937e-05	0.000199162	8.298419999999999e-05	1.65968e-05	1.65968e-05	0.00011617799999999998	1.65968e-05	3.31937e-05	4.97905e-05	0.000132775	4.97905e-05	0.0	4.97905e-05	1.65968e-05	1.65968e-05	0.000132775	6.63873e-05	0.000165968	9.9581e-05	3.31937e-05	0.000730261	6.63873e-05	3.31937e-05	0.00011617799999999998	4.97905e-05	0.00011617799999999998	4.97905e-05	1.65968e-05	4.97905e-05	0.000663873	4.97905e-05	0.000780051	9.9581e-05	3.31937e-05	3.31937e-05	0.000132775	0.00038172700000000005	0.00011617799999999998	8.298419999999999e-05	3.31937e-05	0.000331937	8.298419999999999e-05	0.000448115	0.000215759	0.00122817	1.65968e-05
V350082740_L01_05-05_1	0.0009391170000000001	0.00190954	6.26078e-05	0.0	3.13039e-05	0.00015652	3.13039e-05	3.13039e-05	0.0	9.39117e-05	3.13039e-05	3.13039e-05	3.13039e-05	3.13039e-05	6.26078e-05	9.39117e-05	3.13039e-05	3.13039e-05	6.26078e-05	0.00015652	6.26078e-05	0.000125216	9.39117e-05	3.13039e-05	0.0	0.0	3.13039e-05	3.13039e-05	6.26078e-05	0.0	6.26078e-05	3.13039e-05	3.13039e-05	6.26078e-05	6.26078e-05	0.0	6.26078e-05	3.13039e-05	3.13039e-05	9.39117e-05	6.26078e-05	9.39117e-05	0.0	6.26078e-05	3.13039e-05	3.13039e-05	0.000125216	0.0	6.26078e-05	0.000250431	6.26078e-05	0.0	3.13039e-05	3.13039e-05	9.39117e-05	0.000187823	0.000219127	0.0	9.39117e-05	3.13039e-05	9.39117e-05	0.0	0.0	9.39117e-05	6.26078e-05	0.0	0.0	6.26078e-05	0.0	3.13039e-05	0.000438255	0.000187823	6.26078e-05	3.13039e-05	0.000970421	0.0	0.0	9.39117e-05	9.39117e-05	0.000125216	0.0	9.39117e-05	9.39117e-05	0.000970421	3.13039e-05	0.00071999	6.26078e-05	6.26078e-05	3.13039e-05	0.00040695099999999996	0.000438255	0.000187823	0.000187823	9.39117e-05	0.000250431	6.26078e-05	0.00100172	0.000375647	0.0012834600000000002	0.000125216
V350082740_L01_06-06_1	0.0008345140000000001	0.00203186	0.00010885	7.25665e-05	0.0	0.000217699	3.62832e-05	3.62832e-05	0.0	7.25665e-05	0.0	0.0	0.0	0.000145133	3.62832e-05	7.25665e-05	0.00010885	3.62832e-05	0.000181416	0.00010885	0.0	0.0	7.25665e-05	3.62832e-05	0.0	0.0	3.62832e-05	0.0	3.62832e-05	3.62832e-05	3.62832e-05	0.00010885	7.25665e-05	0.00010885	3.62832e-05	7.25665e-05	0.0	0.000181416	7.25665e-05	7.25665e-05	3.62832e-05	0.0	7.25665e-05	0.000217699	0.00010885	0.0	0.000145133	0.0	0.00010885	0.00010885	3.62832e-05	0.0	0.0	3.62832e-05	3.62832e-05	0.00010885	0.00010885	0.00010885	7.25665e-05	0.00010885	3.62832e-05	0.0	3.62832e-05	0.00010885	0.0	3.62832e-05	3.62832e-05	3.62832e-05	3.62832e-05	0.000145133	0.000145133	0.000217699	7.25665e-05	0.00010885	0.000798231	3.62832e-05	0.0	0.000181416	0.00010885	0.000181416	0.0	0.0	3.62832e-05	0.00116106	3.62832e-05	0.000544248	7.25665e-05	7.25665e-05	0.0	0.000253983	0.00043539900000000005	3.62832e-05	0.00010885	0.000145133	0.000253983	3.62832e-05	0.000653098	0.000471682	0.0014876099999999999	7.25665e-05
V350082740_L01_07-07_1	0.00121853	0.00234086	0.0	0.0	3.20666e-05	0.000128266	3.20666e-05	3.20666e-05	0.0	3.20666e-05	3.20666e-05	0.0	0.0	9.619980000000001e-05	6.41332e-05	6.41332e-05	9.619980000000001e-05	9.619980000000001e-05	0.000160333	6.41332e-05	3.20666e-05	3.20666e-05	0.000128266	9.619980000000001e-05	6.41332e-05	0.0	0.0	9.619980000000001e-05	0.000160333	6.41332e-05	6.41332e-05	0.000128266	0.0	3.20666e-05	3.20666e-05	3.20666e-05	6.41332e-05	0.00022446600000000002	6.41332e-05	3.20666e-05	3.20666e-05	3.20666e-05	6.41332e-05	0.00022446600000000002	3.20666e-05	0.000128266	0.000128266	3.20666e-05	0.000128266	0.000128266	0.0	0.0	6.41332e-05	0.0	3.20666e-05	0.000160333	3.20666e-05	3.20666e-05	0.000160333	9.619980000000001e-05	3.20666e-05	6.41332e-05	3.20666e-05	3.20666e-05	6.41332e-05	0.0	6.41332e-05	3.20666e-05	0.0	3.20666e-05	6.41332e-05	0.000160333	0.000128266	6.41332e-05	0.000513066	0.0	3.20666e-05	0.000128266	6.41332e-05	0.000128266	0.0	0.0	0.0	0.000609266	0.0	0.000416866	9.619980000000001e-05	0.000160333	3.20666e-05	6.41332e-05	0.000256533	6.41332e-05	0.000128266	0.000128266	0.000256533	0.0	0.00048099899999999997	6.41332e-05	0.000513066	9.619980000000001e-05
V350082740_L01_08-08_1	0.000716398	0.00255857	0.0	0.000102343	0.000102343	0.000102343	0.0	0.0	0.0	0.0	0.000102343	0.0	0.0	0.000102343	0.00020468500000000002	0.000102343	0.0	0.0	0.00020468500000000002	0.0	0.000102343	0.0	0.0	0.0	0.0	0.000102343	0.000102343	0.0	0.000102343	0.000102343	0.00020468500000000002	0.00020468500000000002	0.000102343	0.000102343	0.000102343	0.000102343	0.000102343	0.000102343	0.000102343	0.0	0.000102343	0.0	0.0	0.0	0.0	0.00020468500000000002	0.000102343	0.0	0.0	0.00020468500000000002	0.000102343	0.0	0.00020468500000000002	0.0	0.0	0.000307028	0.000102343	0.00020468500000000002	0.000102343	0.000511713	0.0	0.0	0.0	0.000102343	0.0	0.0	0.0	0.0	0.000102343	0.00020468500000000002	0.000102343	0.00020468500000000002	0.000307028	0.0	0.00040937000000000005	0.0	0.000102343	0.000102343	0.0	0.000102343	0.0	0.000307028	0.0	0.000102343	0.000102343	0.000511713	0.000102343	0.00020468500000000002	0.000102343	0.00020468500000000002	0.000511713	0.00040937000000000005	0.0	0.00020468500000000002	0.000511713	0.000102343	0.000716398	0.000818741	0.000921084	0.00020468500000000002
V350082740_L01_09-09_1	0.000878928	0.00247698	0.0	0.000159805	0.000159805	0.00031961	0.0	7.99025e-05	0.0	0.0	7.99025e-05	7.99025e-05	7.99025e-05	0.0	0.0	0.00023970800000000002	7.99025e-05	7.99025e-05	7.99025e-05	0.000159805	7.99025e-05	0.0	0.0	0.00023970800000000002	7.99025e-05	7.99025e-05	7.99025e-05	7.99025e-05	0.0	0.0	7.99025e-05	0.000159805	7.99025e-05	0.0	7.99025e-05	0.000159805	7.99025e-05	0.000159805	7.99025e-05	0.00023970800000000002	7.99025e-05	7.99025e-05	0.000159805	0.00031961	0.000159805	0.000159805	0.0	7.99025e-05	0.00031961	7.99025e-05	0.0	0.0	7.99025e-05	0.0	7.99025e-05	0.000159805	0.00031961	0.0	0.0	7.99025e-05	7.99025e-05	7.99025e-05	7.99025e-05	7.99025e-05	7.99025e-05	0.0	0.0	0.0	7.99025e-05	7.99025e-05	0.00031961	0.00023970800000000002	0.0	0.0	0.000878928	7.99025e-05	0.000159805	7.99025e-05	0.000159805	7.99025e-05	0.0	0.0	0.0	0.000878928	0.000159805	0.000719123	7.99025e-05	7.99025e-05	0.0	0.000159805	0.000159805	0.000159805	0.00039951299999999994	0.00031961	0.00039951299999999994	0.0	0.00111864	7.99025e-05	0.000719123	0.00031961
V350082740_L01_10-10_1	0.000957058	0.0021932600000000003	3.98774e-05	0.0	3.98774e-05	0.000119632	0.0	7.975489999999999e-05	3.98774e-05	7.975489999999999e-05	7.975489999999999e-05	3.98774e-05	7.975489999999999e-05	0.0	0.0	7.975489999999999e-05	7.975489999999999e-05	3.98774e-05	0.00023926499999999998	3.98774e-05	3.98774e-05	0.00015951	0.0	3.98774e-05	0.0	3.98774e-05	0.0	0.0	0.0	7.975489999999999e-05	0.0	0.0	0.0	0.0	3.98774e-05	3.98774e-05	7.975489999999999e-05	0.00015951	3.98774e-05	0.000119632	0.00015951	7.975489999999999e-05	3.98774e-05	7.975489999999999e-05	3.98774e-05	0.0	0.00023926499999999998	7.975489999999999e-05	7.975489999999999e-05	0.00015951	7.975489999999999e-05	3.98774e-05	3.98774e-05	3.98774e-05	0.0	3.98774e-05	7.975489999999999e-05	0.0	3.98774e-05	0.000279142	0.0	7.975489999999999e-05	0.0	0.0	0.00023926499999999998	0.0	0.0	7.975489999999999e-05	0.0	3.98774e-05	0.000119632	0.00023926499999999998	0.00015951	0.0	0.000558284	7.975489999999999e-05	0.000119632	0.00015951	0.000119632	0.000119632	7.975489999999999e-05	7.975489999999999e-05	3.98774e-05	0.000717794	0.00015951	0.000279142	0.0	0.000119632	0.0	7.975489999999999e-05	0.0007975489999999999	0.00015951	0.000199387	3.98774e-05	0.00023926499999999998	0.0	0.0005184069999999999	0.000279142	0.00107669	0.00023926499999999998
