Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
V350082740_L14_01-01_1	35.35566017503813	34.402254531908426	35.06394556956757	35.32131821457738	35.30116902075664	35.18502289805165	35.13637400476996	35.087744669838	34.963636706837846	34.94012404542177	34.9177860221023	35.19494841940106	34.84755505846013	34.84876676645216	34.68391034634426	34.814296767027535	34.84973194826862	34.99916729188949	35.01948023003348	34.75424274049777	34.84172598797525	34.94621897300925	34.99777466916255	35.08057312332517	34.842645912680155	34.786809212164655	34.705221783726046	34.749875429231864	34.80556828490785	34.898318527738404	34.84806653204761	34.62048239077628	34.81054850027257	34.851663903860256	34.79536178284819	34.61196620772013	34.66114749747504	34.57936380327121	34.86799432989797	34.428177532504954	34.64502584544947	34.33212897867435	34.6353468502756	34.487583063287865	34.457779435941745	34.49243035010128	34.55225138210443	34.289115278050375	34.2638797761888	34.413432469908	34.37296783629388	34.19917302294081	34.3807359124732	34.21932369500891	34.31734627762532
V350082740_L14_01-01_2	35.422433745521765	34.9592772416541	35.35440616642928	35.20171071881711	35.27447755895421	34.91875029422808	35.39565199691888	35.306654455585374	35.54791283980643	35.21025544341849	35.32594251346172	35.17363880140065	35.365606619273294	35.22275766363232	35.21414198315753	35.301100111687276	35.15366381334603	35.290739417056564	35.19425341571795	35.22515936075126	35.26245758851461	35.38647287677625	35.478897336630354	35.43765446263548	35.48659911910103	35.46445258567069	35.43979041636315	35.328162045021045	35.38172815758753	35.45154782732888	35.32594035294634	35.48722373546741	35.35576183297215	35.37944142262887	35.30720629669698	35.400802210730305	35.24082105042439	35.32485475082549	35.347422243620166	35.27956500410839	35.36591307132271	35.34973968063944	35.26759051820302	35.33259587741827	35.17165897333673	35.165748371824236	35.03236599858225	35.07518968756446	35.05369085390163	35.10434914019447	35.12467379060604	34.84744418990793	34.89801366764769	35.01703407178233	34.898876281839456
V350082740_L14_02-02_1	35.47594423578856	34.568180742359466	35.14571655186991	35.56523918129962	35.54732673199268	35.38175647861287	35.410227552689626	35.45082793797179	35.2567820799894	35.268374133322126	35.25016618437397	35.4959087008436	35.21170780045627	35.207330062710284	35.046895941476855	35.140459032876464	35.243547711045565	35.39616558165781	35.4259188726552	35.21846672008521	35.38299760835104	35.34021936806039	35.31641934422045	35.420818047365245	35.31061425650243	35.06589970071971	35.12931917288846	35.20452879172595	35.3233950260763	35.41375651985628	35.35510816005504	35.17576917002173	35.3740816897549	35.423401462547474	35.316980973197566	35.19174622556426	35.24287242836028	35.02383970499716	35.33315291946303	35.05754181792504	35.188211321846524	34.88365367535783	35.20256543368146	35.07561252318575	35.018691074848505	35.09141804364708	35.13631492966046	34.91363302397133	34.77694448215543	34.98796520493677	34.89671900882094	34.85001084982822	34.93666457689653	34.84137379290779	34.893680275793415
V350082740_L14_02-02_2	35.79991526354459	35.31586560460726	35.657032165014876	35.56719136925457	35.67013100874657	35.38752149461109	35.738979378764924	35.65238540776998	35.831693152797605	35.55788027944908	35.623643361381454	35.59550715565309	35.73052159006458	35.638763600755695	35.60699430387924	35.74116121751164	35.53208190315829	35.609892434381194	35.537029315470356	35.63213012982456	35.599030811168774	35.72312808437026	35.8046006083715	35.80404499405798	35.82119201883823	35.69895897890072	35.751050418034744	35.637252904731014	35.72439366332537	35.785287445459886	35.6761759799957	35.80549148159599	35.701810944906775	35.68310276341766	35.54192782934852	35.703748135259005	35.49557906603366	35.629205050505206	35.713209435429306	35.646781616001064	35.69402992302949	35.66574959971242	35.54014006823597	35.614463500599825	35.45640282811044	35.46363878086362	35.37759870570689	35.415838530809836	35.38019969620481	35.47315725939432	35.35002326971798	35.20879045427583	35.10036700383673	35.32284222381329	35.069006157297046
V350082740_L14_03-03_1	35.991932753030454	35.84526715434244	36.14954584401797	35.960155410288046	36.13360800813319	36.104906599060776	34.81835719541566	36.01748006946257	36.03925228823477	36.041399235632426	34.99612521571294	35.8938525545571	35.83845355398341	35.9346904225976	35.839150778544806	35.915549717444655	35.88125819650988	35.42485548348208	35.3225687614693	35.60374284496325	35.64568153264504	35.79851257467285	35.951218814473876	35.864847818860476	35.68717240627615	35.76154803634799	35.735212439184366	35.628750224488854	35.83334044457133	35.741239116411876	35.81464338369771	35.81288917058011	35.79431022090479	35.74416901111253	35.51530306092249	35.841800522792354	35.41027621729202	35.03753928797372	35.652218279579486	35.68570115578305	35.55452877898621	35.52277839430056	35.638654110289096	35.520756249129676	35.31037828941626	35.10972258801999	35.14663001017424	35.49655431427819	35.56677219743848	35.00601998619903	35.42211157997873	35.3096308336556	35.048211187477186	35.172508096144455	35.06231345121697
V350082740_L14_03-03_2	35.454453490370156	35.12442578369398	35.07449888075579	35.55884866212401	35.45257263256867	35.75691008692907	35.28636923073343	34.743210351583485	35.2248045928771	35.11225926358347	34.750857518330506	35.02663388127361	35.10217665944294	34.86645065958025	35.15478647085679	34.37074959688978	35.0363345149625	34.87891565774362	34.8029607510088	34.79709456149327	34.796479568702125	35.07448055315605	34.94389669595074	34.47021212305752	34.77249417104751	34.66350866284547	34.015726535144964	34.80096313960898	34.776768865500244	34.775187746380155	34.76073987647392	33.40666558317259	34.19271616579631	33.737335046753806	33.98853817125077	33.92805602543599	34.05525451314719	33.98099990341646	33.259624414147126	34.244833265388685	33.93452498934284	34.17679733631126	34.12859225803399	34.13333406385142	33.55239075295986	33.022286749164785	34.095064387088215	33.59598658536065	33.090598077095386	33.18211951612034	33.3100176526786	33.65707751779523	33.124300496610076	31.54609139207914	33.440809028738066
V350082740_L14_04-04_1	35.502396326652786	34.74048191314062	35.43317261087203	35.55953487193456	35.594359428591545	35.50873183529952	35.52823221210648	35.510615535553036	35.35540335154546	35.387274901645895	35.316256261681914	35.57802091000532	35.29524650350659	35.31739684392079	35.212975967067464	35.358692519585304	35.36445585537771	35.453658828585745	35.504276765232504	35.28076046928294	35.3706058249647	35.45062566012305	35.4551441655639	35.46937942725175	35.29040620049208	35.35738007222684	35.28335849700733	35.34260427173891	35.310082038623065	35.36992382151753	35.362971271093514	35.169735037510506	35.33336675155103	35.36239027499339	35.34639318674814	35.20311920974494	35.238522671685516	35.29114584775125	35.47157267289401	35.0000917241216	35.218927936328114	34.97632733606305	35.184846602226585	35.1192564746943	35.10326156089825	35.172167054401626	35.11751944522106	34.95795052224834	34.942094208680714	35.084666361295945	35.03469105802091	34.91328948918927	34.987021904481296	34.939897994078976	35.01668011619253
V350082740_L14_04-04_2	35.81049913561463	35.44396352411644	35.75084078005521	35.651150772878694	35.678820388070605	35.47824819012648	35.78892186710586	35.6994312811746	35.871502513454196	35.63936155746095	35.74674397140231	35.55857729886742	35.73497284154764	35.646197733036345	35.644395804617716	35.679982150281035	35.642699859689486	35.68223569507231	35.683353508319065	35.644145220255396	35.68351621566221	35.74212209599173	35.80651205301374	35.76157766660023	35.82643960454797	35.78322583469787	35.75659201001986	35.70728735705819	35.763033794871326	35.768314570206314	35.69597608139331	35.77218028090705	35.68819370679276	35.71996054880087	35.64487412071756	35.725508655938654	35.65152484086586	35.682800759150396	35.67842010124403	35.60212769018047	35.68392992553097	35.66937865783127	35.586864854887715	35.669586589536166	35.54050733328812	35.53056696421216	35.449916580601695	35.468723329021515	35.451170108750055	35.37547249317578	35.44840025772241	35.22196095843365	35.31844091406819	35.315635372802205	35.20882080372493
V350082740_L14_05-05_1	35.55833179511518	34.77474887882229	35.393531267644995	35.59244144435176	35.644944897359125	35.495178878673265	35.531364629613755	35.51142064887758	35.364733537116685	35.354573648899745	35.32864887096102	35.56180065118471	35.27269647132886	35.32944402658703	35.21765718585478	35.35065444513245	35.35109233464299	35.43374897683195	35.48366156057088	35.26558899667674	35.36463556687866	35.42689527860725	35.447116296310256	35.4710603801813	35.286094502604115	35.3193110654013	35.291802126454854	35.30893304063427	35.25449194526945	35.340232934984115	35.343621916726796	35.10046230913446	35.308491602905846	35.32066427684994	35.28412839565436	35.172474218846034	35.21814723416811	35.24741770559143	35.43473802285257	34.90961301322311	35.19382747287328	34.888572593738594	35.11188303686133	35.053443888443084	35.03615149092567	35.11151145960042	35.072964054266286	34.901780243412475	34.88583155600472	35.03109236302873	34.94428063943302	34.84020376074824	34.91828742031392	34.8353101375029	34.90854137257526
