V350082740_L14_10-10_2	0.0	0.0	0.0	0.0	0.0	0.5	1.5	2.5	3.0	98.0	134.5	132.5	331.5	479.0	615.0	622.5	627.0	746.0	630.5	381.5	215.5	212.5	211.5	228.5	547.5	12024.5	14715.0	23386.0	175875.0	186888.5	79746.5	207086.5	514139.5	504461.0	550527.0	778749.0	759664.0	810708.5	709959.0	653545.5	748336.0	724835.5	538697.5	332015.0	265341.5	191316.0	154222.0	206645.0	140029.5	49124.5	129612.0	120475.5	46901.5	122562.0	108800.5	23619.5	19509.0	10614.0	1880.0	450.0	202.0	161.5	129.5	62.5	100.0	101.5	42.0	13.5	16.5	120.0	409.5	339.0	40.5	6.5	2.0	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_11-11_1	32.0	25.0	10.0	2.0	1.5	1.5	1.5	1.5	2.0	2.5	3.0	3.0	3.5	3.0	2.0	1.5	3.0	7.5	9.5	12.0	20.0	35.5	75.0	150.5	405.5	1179.5	9658.5	178025.5	219191.5	94450.5	326190.0	551902.0	505413.5	546785.5	898011.0	1380769.0	1493475.0	1271485.0	1119198.5	1197591.0	1068470.5	795786.0	775793.0	689183.0	414819.0	280487.0	441145.5	525142.0	375819.5	160228.0	30329.0	7822.0	7349.0	5836.5	4866.0	4103.0	1061.0	586.0	414.0	296.0	196.5	77.0	46.0	39.5	35.0	25.5	48.0	311.5	379.0	119.0	20.5	46.5	42.5	4.0	3.0	2.0	1.0	2.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_11-11_2	0.0	0.0	0.0	0.0	2.0	3.5	2.5	4.0	7.0	139.0	187.5	218.0	485.0	712.5	956.5	969.0	1026.0	1218.5	1019.5	628.0	348.5	283.5	265.5	291.0	716.0	16024.5	19636.0	33652.0	239774.5	254355.0	122871.5	262241.5	729020.5	831043.0	951131.0	1215812.5	1170894.5	1280533.5	1126233.5	1081499.0	1183418.0	1110903.5	855914.5	542654.0	438999.0	335878.0	251288.0	276655.0	179092.5	76412.0	193923.5	174649.0	72904.5	147295.5	118817.5	30290.0	29666.0	16558.0	2860.0	777.5	354.5	255.0	199.5	91.0	77.0	70.0	30.5	11.0	16.5	112.0	347.0	278.0	39.0	10.0	3.0	1.0	1.0	1.0	0.5	0.0	1.0	1.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_12-12_1	18.0	13.0	5.5	2.0	1.0	0.5	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.5	1.5	1.5	2.0	5.5	7.5	9.5	21.0	43.0	81.0	231.5	674.0	6190.5	114234.0	140191.5	63467.0	243486.0	381651.5	301894.0	348086.5	602681.0	915788.0	966761.5	811087.0	751074.5	757190.5	695108.5	551873.0	468113.5	408702.5	290921.5	212714.0	278546.5	329479.5	255361.0	126661.5	24757.5	5676.0	6036.5	5008.0	1895.0	1235.0	538.5	383.0	273.0	198.5	129.5	45.0	28.0	21.0	15.0	11.5	27.0	199.0	238.0	70.0	17.5	37.0	30.5	2.0	1.0	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_12-12_2	0.0	0.0	0.0	0.5	1.5	1.0	0.5	2.0	3.5	98.5	131.0	136.0	318.0	428.0	589.5	630.0	610.5	714.5	640.5	399.0	191.0	180.0	190.5	222.5	449.5	8169.5	10584.5	23218.0	180279.5	193112.0	85573.0	175279.0	502055.5	534318.5	565627.5	774340.0	757478.5	817585.5	720112.5	658997.0	753403.0	743029.5	540917.5	324593.5	269741.0	237639.5	188089.0	194439.0	131190.0	46371.5	125267.0	123549.5	55452.5	134224.5	118072.0	28162.0	24122.5	13431.5	2700.5	749.5	346.5	221.5	144.0	61.5	55.0	54.5	29.5	10.0	13.5	73.0	217.5	175.0	22.5	7.0	4.5	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_13-13_1	26.0	22.0	12.0	3.5	1.0	0.5	0.0	0.0	1.5	2.0	0.5	0.0	1.0	2.0	1.5	2.5	3.5	6.5	10.0	12.0	19.5	39.0	61.0	83.5	169.5	622.0	2289.0	27570.5	204540.0	233370.0	304702.5	507680.0	465493.5	505187.0	844678.0	1315496.0	1373645.5	1139736.5	1030222.0	1097250.0	1012666.0	803436.5	732382.0	556355.0	373284.0	302135.0	444164.5	534030.5	411598.0	206372.0	34443.5	7791.0	8956.0	7695.0	4731.0	3841.0	943.0	520.0	365.5	273.0	182.0	72.5	49.5	38.5	29.0	22.0	35.5	235.0	308.0	114.5	23.0	49.0	44.0	4.5	2.5	1.0	0.0	0.5	1.5	1.0	0.0	0.0	0.0	0.5	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_13-13_2	0.0	0.0	0.0	0.0	0.5	2.0	2.0	1.5	7.0	135.5	171.0	182.0	443.0	626.5	894.5	951.0	908.0	1054.5	927.5	595.0	315.5	256.5	240.0	307.0	700.0	14169.0	17682.5	32228.5	256377.0	274268.5	114226.0	233628.5	668156.5	718290.5	812761.5	1152773.0	1109635.0	1174918.0	1063477.5	1023906.0	1084075.5	989036.0	748257.5	506649.0	492844.0	359827.0	235935.5	299540.0	205334.0	68293.5	188972.0	184883.5	73146.0	152967.0	130257.5	36687.0	39135.0	22008.0	4061.0	1066.0	473.0	307.5	202.5	96.5	77.5	68.0	39.5	22.0	25.5	100.0	272.5	214.5	35.0	12.0	5.0	3.0	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_14-14_1	8.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	1.0	0.5	0.5	0.5	0.0	0.5	0.5	0.5	2.0	2.0	3.0	5.5	14.5	23.5	36.0	133.5	515.0	7321.5	49720.5	56766.5	49605.0	89183.0	94376.5	102464.5	185513.5	284815.5	281257.0	233846.5	205753.0	232556.5	205630.0	128982.5	137744.5	113116.5	63066.5	52427.5	90415.5	102294.5	66532.0	32095.0	7148.5	2142.5	2340.5	1926.0	803.5	507.0	231.0	153.0	159.5	712.5	779.0	199.0	39.5	17.0	21.0	80.0	628.0	4322.5	4901.0	1296.0	282.0	909.0	845.0	68.5	6.0	2.5	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_14-14_2	0.0	0.0	0.0	0.5	0.5	0.5	0.5	1.0	3.0	22.5	33.0	32.0	83.0	124.5	205.0	228.0	172.0	182.0	164.5	113.0	69.0	53.0	59.5	80.5	200.5	3880.5	4863.0	6915.5	56130.5	61044.5	23673.0	68808.5	145794.0	128808.5	126248.5	192139.5	200379.0	211245.5	208765.5	238241.0	239539.0	185564.0	146550.0	106089.0	96845.5	62531.5	36297.0	46261.0	32476.0	13255.0	32629.5	35134.5	50379.0	57349.0	19647.0	12310.0	18063.5	10091.0	1421.0	260.0	231.0	813.5	764.0	223.0	787.5	911.5	315.5	115.0	159.0	1215.0	4831.0	4222.5	559.5	93.0	29.0	14.0	6.0	1.5	2.5	1.5	1.5	1.5	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
V350082740_L14_15-15_1	21.0	12.0	3.0	3.0	1.5	0.0	0.5	0.5	0.0	1.0	1.5	1.0	1.5	1.5	2.0	2.0	0.5	3.5	7.0	12.0	15.5	29.0	60.5	131.0	382.0	1150.5	10342.0	169420.5	205529.5	88397.5	317524.0	458798.0	398456.0	430050.0	663386.0	1020954.5	1085641.0	940836.0	893316.5	965091.0	810790.0	608390.5	579332.5	500947.5	377264.5	238944.5	315497.0	402494.5	312476.5	173583.0	34363.0	8149.0	8662.5	7147.0	4361.0	3534.5	930.0	512.0	389.5	465.5	385.0	98.0	47.0	30.0	21.0	33.0	163.0	1442.0	1718.5	465.5	87.5	246.0	226.5	22.5	4.0	1.0	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
