	freyja/V350082740_L14_12-12_variants.tsv
summarized	[('Other', 0.8341948521189329)]
lineages	B.1.1.162 D.2 B.1.1.132 B.1.177 B.1.1.359 B.1.478 B.1.177.72 B.1.1.58 B.1.1.166 B.1.1.187 B.1.1.160 B.1.1.43 B.1.1.12 B.1.1.185 B.1.274 B.1.195 B.1.201 B.1.1.37 B.1.1.92 B.1.177.2 C.13 B.1.1.95 C.27 B.1.177.17 B.1.1.197 B.1.1.136 B.1.1.172 B.1.1.203 B.1.1.380 B.1.1.115 B.1.1.71 B.1.1.408 B.1.1.169 B.1.1.339 B.1.1.155 B.1.1.165 B.1.1.463 C.26 B.1.187 B.1.1.98 B.1.1.83 B.1.1.249 B.1.199 B.1.1.213 B.1.1.51 B.1.1.398 B.1.177.43 B.1.1.255 B.1.1.258 B.1.1.217 B.1.1.123 B.1.1.178 B.1.1.111 B.1.1.109 B.1.1.55 B.1.1.344 B.1.177.77 B.1.532
abundances	0.42609786 0.12367938 0.11684379 0.05812760 0.00953669 0.00749496 0.00473512 0.00423764 0.00301326 0.00287470 0.00285512 0.00265293 0.00260870 0.00254408 0.00232625 0.00224320 0.00224234 0.00220304 0.00218138 0.00210764 0.00209620 0.00202371 0.00192358 0.00189877 0.00183388 0.00181952 0.00169643 0.00168110 0.00166455 0.00166414 0.00153498 0.00151256 0.00146869 0.00140603 0.00140460 0.00133873 0.00133809 0.00133242 0.00132388 0.00131220 0.00130077 0.00129814 0.00129368 0.00128051 0.00126363 0.00122636 0.00122157 0.00121971 0.00119736 0.00119612 0.00118951 0.00117637 0.00113602 0.00111950 0.00108409 0.00105779 0.00103483 0.00101915
resid	11.676279117785413
coverage	100.0
