	freyja/V350082740_L14_05-05_variants.tsv
summarized	[('Other', 0.9018070347014092)]
lineages	N.6 B.1.177.72 B.1.177.17 B.1.187 B.1.478 B.1.177.75 B.1.70 W.2 B.1.177.33 B.1.177.25 B.1.531 B.1.1.251 B.1.1.437 B.1.1.109 N.7 AP.1 B.1.1.420 B.1.188
abundances	0.87516854 0.00363515 0.00298772 0.00264992 0.00205191 0.00161214 0.00138901 0.00138703 0.00124309 0.00121744 0.00112004 0.00109764 0.00107737 0.00107029 0.00105933 0.00101914 0.00101350 0.00100778
resid	11.263480425294855
coverage	100.0
