	freyja/V350082740_L14_23-23_variants.tsv
summarized	[('Other', 0.82894477171896)]
lineages	N.3 B.1.177 B.1.177.72 B.1.8 B.1.187 B.1.274 N.4 B.1.195 B.1.1.185 B.1.177.17 B.1.177.2 B.1.1.172 B.1.478 D.2 B.1.178 B.1.70 B.1.1.109 B.1.539 B.1.420 B.1.1.217 N.7 B.1.177.77 B.1.1.187 B.1.201 B.1.199 B.1.76 B.1.1.416 B.1.1.361 B.1.1.296 B.1.214 B.1.177.75 B.1.1.344 B.1.97 B.1.211 B.1.210 B.1.639 B.58 B.1.1.437 B.1.1.205 B.1.483 B.1.179 B.1.1.111 N.5 B.1.585 B.1.1.507 B.1.1.98 B.1.177.32 B.1.137 AA.8 B.1.1.120 B.3 B.1.215 B.1.128 B.1.67 B.1.1.363 B.1.1.338 B.1.609 B.1.106 B.1.564.1 B.1.93 B.1.1.3 B.1.117 B.1.277 B.1.531 B.1.69 B.1.1.29 B.1.1.500
abundances	0.64585735 0.08871448 0.00438254 0.00265715 0.00259184 0.00256269 0.00248554 0.00234939 0.00234423 0.00214999 0.00209904 0.00197659 0.00192751 0.00185910 0.00162293 0.00161171 0.00157047 0.00153312 0.00151855 0.00146449 0.00146240 0.00144753 0.00143687 0.00140325 0.00139653 0.00138881 0.00137257 0.00136002 0.00134158 0.00133816 0.00133270 0.00129185 0.00128533 0.00127698 0.00126060 0.00126030 0.00119558 0.00119243 0.00118429 0.00116574 0.00116111 0.00115961 0.00114994 0.00114389 0.00113835 0.00113723 0.00111437 0.00111228 0.00110311 0.00110117 0.00109366 0.00109156 0.00108760 0.00108656 0.00108015 0.00107401 0.00107376 0.00106896 0.00106547 0.00106197 0.00104057 0.00103279 0.00102336 0.00102323 0.00102097 0.00101596 0.00101089
resid	13.944865402513456
coverage	100.0
