	freyja/V350082740_L14_07-07_variants.tsv
summarized	[('Other', 0.8650261506832573)]
lineages	N.4 B.1.177 B.1.177.72 B.1.195 B.1.274 B.1.478 B.1.177.17 B.1.8 B.1.177.2 B.1.187 B.1.201 B.1.76 B.1.97 B.1.177.75 B.1.177.77 B.1.199 B.1.393 W.2 AA.8 B.1.215 B.1.137 B.1.177.32 B.1.69 B.1.1.361 B.1.1.86 B.1.70 B.1.1.109 B.1.1.437 B.1.474 B.1.564.1 B.1.1.420 B.1.483 B.1.13 B.1.1.217 N.7
abundances	0.74907235 0.06390079 0.00527502 0.00311225 0.00287917 0.00255813 0.00231805 0.00228299 0.00227775 0.00203992 0.00173462 0.00146287 0.00145503 0.00140560 0.00134106 0.00123743 0.00119675 0.00117400 0.00116985 0.00116833 0.00112226 0.00111859 0.00111551 0.00110786 0.00110128 0.00108951 0.00108285 0.00108011 0.00103306 0.00102584 0.00102317 0.00102277 0.00102261 0.00101591 0.00100286
resid	11.836773673639817
coverage	100.0
